school,source_file,source_title,source_report_date,jmtes,student_id,grade,female,gender,black,race_ethnicity,age,meal_status,entry_code,report_school_days,full_school_year_days,unexcused_absences,excused_absences,total_absences,unexcused_pct,excused_pct,total_pct,propensity,overlap_weight
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412252,KF,0.0,Male,0.0,NonBlack,6.0,04,R,170.0,170.0,2.0,9.0,11.0,1.1764705882352942,5.294117647058823,6.470588235294119,0.22953547976976918,0.22953547976976918
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406861,03,1.0,Female,1.0,Black,9.0,02,R,170.0,170.0,7.0,1.0,8.0,4.117647058823529,0.5882352941176471,4.705882352941177,0.5477509301170592,0.5477509301170592
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409065,03,1.0,Female,0.0,NonBlack,9.0,05,R,170.0,170.0,21.0,7.0,28.0,12.352941176470589,4.117647058823529,16.470588235294116,0.4168284886646288,0.4168284886646288
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412758,KF,0.0,Male,1.0,Black,6.0,03,R,170.0,170.0,13.0,1.0,14.0,7.647058823529412,0.5882352941176471,8.235294117647058,0.3276337693168126,0.3276337693168126
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411173,01,1.0,Female,0.0,NonBlack,7.0,01,R,170.0,170.0,10.0,2.0,12.0,5.88235294117647,1.1764705882352942,7.0588235294117645,0.27116623420736785,0.27116623420736785
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411534,KF,0.0,Male,0.0,NonBlack,6.0,01,R,170.0,170.0,14.0,2.0,16.0,8.235294117647058,1.1764705882352942,9.411764705882353,0.21777411536644375,0.21777411536644375
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411483,01,0.0,Male,0.0,NonBlack,7.0,03,R,170.0,170.0,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647,0.3085607753504705,0.3085607753504705
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412838,04,1.0,Female,1.0,Black,10.0,06,R,170.0,170.0,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823,0.37017734918791123,0.37017734918791123
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413091,05,0.0,Male,0.0,NonBlack,11.0,03,C,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.29382009559355915,0.29382009559355915
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413090,02,0.0,Male,0.0,NonBlack,8.0,03,C,170.0,170.0,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822,0.3827293762170226,0.3827293762170226
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600405695,04,1.0,Female,0.0,NonBlack,10.0,05,R,170.0,170.0,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.4148067651589952,0.4148067651589952
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406917,04,1.0,Female,1.0,Black,10.0,05,R,170.0,170.0,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529,0.4993869617235919,0.4993869617235919
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411829,03,0.0,Male,1.0,Black,8.0,03,R,170.0,170.0,18.0,2.0,20.0,10.588235294117647,1.1764705882352942,11.76470588235294,0.4306046515954522,0.4306046515954522
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411521,05,1.0,Female,1.0,Black,12.0,04,R,170.0,170.0,66.0,0.0,66.0,38.82352941176471,0.0,38.82352941176471,0.3277921000644521,0.3277921000644521
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409863,01,0.0,Male,0.0,NonBlack,6.0,03,R,170.0,170.0,5.0,3.0,8.0,2.941176470588235,1.7647058823529411,4.705882352941177,0.3118420219466133,0.3118420219466133
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407827,04,0.0,Male,1.0,Black,10.0,03,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.42481396848567227,0.42481396848567227
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412212,KF,0.0,Male,0.0,NonBlack,6.0,03,R,170.0,170.0,11.0,4.0,15.0,6.470588235294119,2.3529411764705883,8.823529411764707,0.2571978827839924,0.2571978827839924
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412701,KF,1.0,Female,0.0,NonBlack,6.0,05,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.318647589734853,0.318647589734853
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409817,04,1.0,Female,0.0,NonBlack,10.0,05,R,170.0,170.0,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411,0.4148067651589952,0.4148067651589952
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410134,01,0.0,Male,1.0,Black,7.0,04,R,170.0,170.0,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235,0.3507984602964308,0.3507984602964308
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412661,04,1.0,Female,1.0,Black,11.0,05,R,170.0,170.0,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647,0.49555339859509967,0.49555339859509967
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406862,05,0.0,Male,1.0,Black,11.0,05,R,170.0,170.0,66.0,0.0,66.0,38.82352941176471,0.0,38.82352941176471,0.4196039452000191,0.4196039452000191
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412447,KF,1.0,Female,1.0,Black,5.0,05,R,170.0,170.0,7.0,3.0,10.0,4.117647058823529,1.7647058823529411,5.88235294117647,0.40059609003795976,0.40059609003795976
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410531,02,1.0,Female,0.0,NonBlack,8.0,04,R,170.0,170.0,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823,0.343980042197937,0.343980042197937
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409882,KF,1.0,Female,0.0,NonBlack,6.0,03,R,170.0,170.0,4.0,2.0,6.0,2.3529411764705883,1.1764705882352942,3.5294117647058822,0.26418291418024975,0.26418291418024975
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406340,03,1.0,Female,0.0,NonBlack,9.0,03,R,170.0,170.0,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823,0.35430882077640913,0.35430882077640913
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408623,04,0.0,Male,0.0,NonBlack,10.0,02,R,170.0,170.0,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.45148896475209543,0.45148896475209543
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409883,KF,1.0,Female,1.0,Black,5.0,04,R,170.0,170.0,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822,0.3062563474499991,0.3062563474499991
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407345,04,0.0,Male,1.0,Black,11.0,05,R,170.0,170.0,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822,0.4864955475270443,0.4864955475270443
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409093,04,1.0,Female,1.0,Black,9.0,05,R,170.0,170.0,14.0,0.0,14.0,8.235294117647058,0.0,8.235294117647058,0.5032205969282434,0.5032205969282434
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411949,05,1.0,Female,1.0,Black,11.0,02,R,170.0,170.0,14.0,1.0,15.0,8.235294117647058,0.5882352941176471,8.823529411764707,0.4744127621218995,0.4744127621218995
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407829,03,0.0,Male,1.0,Black,9.0,01,R,170.0,170.0,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.3745325405799765,0.3745325405799765
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407469,04,0.0,Male,1.0,Black,10.0,05,R,170.0,170.0,29.0,4.0,33.0,17.058823529411764,2.3529411764705883,19.411764705882355,0.49032714937382893,0.49032714937382893
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412014,03,0.0,Male,1.0,Black,9.0,01,R,170.0,170.0,22.0,0.0,22.0,12.941176470588237,0.0,12.941176470588237,0.3745325405799765,0.3745325405799765
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412314,KF,1.0,Female,0.0,NonBlack,6.0,02,R,170.0,170.0,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645,0.360250522726286,0.360250522726286
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412896,KF,1.0,Female,1.0,Black,6.0,05,C,170.0,170.0,9.0,3.0,12.0,5.294117647058823,1.7647058823529411,7.0588235294117645,0.40979895449573955,0.40979895449573955
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412897,01,0.0,Male,1.0,Black,7.0,05,C,170.0,170.0,11.0,3.0,14.0,6.470588235294119,1.7647058823529411,8.235294117647058,0.46323817275384016,0.46323817275384016
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412898,04,0.0,Male,1.0,Black,10.0,05,C,170.0,170.0,13.0,3.0,16.0,7.647058823529412,1.7647058823529411,9.411764705882353,0.5037059209999926,0.5037059209999926
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408447,04,0.0,Male,1.0,Black,9.0,04,R,170.0,170.0,48.0,15.0,63.0,28.235294117647058,8.823529411764707,37.05882352941177,0.39220344316566547,0.39220344316566547
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406750,05,0.0,Male,0.0,NonBlack,11.0,03,R,170.0,170.0,32.0,0.0,32.0,18.823529411764707,0.0,18.823529411764707,0.28283899558370335,0.28283899558370335
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412789,02,0.0,Male,1.0,Black,8.0,01,R,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.39941008702086833,0.39941008702086833
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600405781,05,0.0,Male,0.0,NonBlack,11.0,04,R,170.0,170.0,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647,0.2533594538842085,0.2533594538842085
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413067,04,1.0,Female,1.0,Black,10.0,04,R,170.0,170.0,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.3971988908994187,0.3971988908994187
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407830,04,0.0,Male,1.0,Black,10.0,03,R,170.0,170.0,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471,0.42481396848567227,0.42481396848567227
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407388,02,1.0,Female,0.0,NonBlack,8.0,03,R,170.0,170.0,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471,0.3786562900247813,0.3786562900247813
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411458,01,1.0,Female,0.0,NonBlack,7.0,05,R,170.0,170.0,13.0,11.0,24.0,7.647058823529412,6.470588235294119,14.117647058823529,0.3760691717741269,0.3760691717741269
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407343,05,1.0,Female,0.0,NonBlack,11.0,05,R,170.0,170.0,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353,0.3475485104116141,0.3475485104116141
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407344,04,0.0,Male,0.0,NonBlack,10.0,05,R,170.0,170.0,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942,0.40603684090745235,0.40603684090745235
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413167,01,1.0,Female,1.0,Black,7.0,03,C,170.0,170.0,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823,0.40723321735987855,0.40723321735987855
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411858,02,0.0,Male,1.0,Black,8.0,04,S,170.0,170.0,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942,0.5631281904851371,0.5631281904851371
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408230,05,1.0,Female,1.0,Black,11.0,04,R,170.0,170.0,14.0,2.0,16.0,8.235294117647058,1.1764705882352942,9.411764705882353,0.3311799003694626,0.3311799003694626
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407310,02,1.0,Female,1.0,Black,8.0,04,R,170.0,170.0,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822,0.42459694542349635,0.42459694542349635
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408582,02,1.0,Female,0.0,NonBlack,9.0,05,R,170.0,170.0,27.0,10.0,37.0,15.88235294117647,5.88235294117647,21.764705882352942,0.4387481244227576,0.4387481244227576
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413007,04,0.0,Male,1.0,Black,10.0,05,C,170.0,170.0,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645,0.5037059209999926,0.5037059209999926
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600405065,05,0.0,Male,1.0,Black,11.0,04,R,170.0,170.0,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235,0.3232015365192304,0.3232015365192304
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413016,03,0.0,Male,1.0,Black,9.0,05,R,170.0,170.0,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942,0.49240723395414576,0.49240723395414576
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600403467,05,0.0,Male,0.0,NonBlack,11.0,03,R,170.0,170.0,5.0,6.0,11.0,2.941176470588235,3.5294117647058822,6.470588235294119,0.28283899558370335,0.28283899558370335
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412305,KF,0.0,Male,0.0,NonBlack,6.0,03,R,170.0,170.0,0.0,1.0,1.0,0.0,0.5882352941176471,0.5882352941176471,0.2571978827839924,0.2571978827839924
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408881,03,1.0,Female,0.0,NonBlack,8.0,03,R,170.0,170.0,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.3578247935424672,0.3578247935424672
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408494,03,0.0,Male,0.0,NonBlack,10.0,05,R,170.0,170.0,32.0,4.0,36.0,18.823529411764707,2.3529411764705883,21.176470588235293,0.404346897554722,0.404346897554722
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410365,01,1.0,Female,0.0,NonBlack,7.0,05,R,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.3760691717741269,0.3760691717741269
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410088,03,0.0,Male,1.0,Black,9.0,01,R,170.0,170.0,20.0,13.0,33.0,11.76470588235294,7.647058823529412,19.411764705882355,0.3745325405799765,0.3745325405799765
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412012,03,0.0,Male,1.0,Black,10.0,05,R,170.0,170.0,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823,0.48857495925004396,0.48857495925004396
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407831,04,0.0,Male,1.0,Black,10.0,05,R,170.0,170.0,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353,0.49032714937382893,0.49032714937382893
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412689,KF,0.0,Male,1.0,Black,6.0,03,R,170.0,170.0,20.0,0.0,20.0,11.76470588235294,0.0,11.76470588235294,0.3276337693168126,0.3276337693168126
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412827,03,0.0,Male,1.0,Black,8.0,04,C,170.0,170.0,56.0,2.0,58.0,32.94117647058823,1.1764705882352942,34.11764705882353,0.4070397530854841,0.4070397530854841
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412818,04,0.0,Male,0.0,NonBlack,11.0,03,R,170.0,170.0,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411,0.3407274681571617,0.3407274681571617
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410882,02,0.0,Male,0.0,NonBlack,8.0,04,R,170.0,170.0,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647,0.3358481590518124,0.3358481590518124
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411933,KF,1.0,Female,1.0,Black,6.0,05,R,170.0,170.0,47.0,5.0,52.0,27.647058823529413,2.941176470588235,30.58823529411765,0.39691961067786735,0.39691961067786735
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410846,02,1.0,Female,0.0,NonBlack,8.0,06,R,170.0,170.0,10.0,3.0,13.0,5.88235294117647,1.7647058823529411,7.647058823529412,0.3186650538612146,0.3186650538612146
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411697,KF,1.0,Female,1.0,Black,5.0,06,R,170.0,170.0,16.0,3.0,19.0,9.411764705882353,1.7647058823529411,11.176470588235295,0.2825219879533743,0.2825219879533743
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406616,03,0.0,Male,0.0,NonBlack,9.0,05,R,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4080456252027806,0.4080456252027806
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600405795,05,1.0,Female,0.0,NonBlack,11.0,05,R,170.0,170.0,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.3475485104116141,0.3475485104116141
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411446,01,1.0,Female,1.0,Black,6.0,04,R,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.362633412473613,0.362633412473613
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413044,04,0.0,Male,1.0,Black,9.0,03,C,170.0,170.0,5.0,3.0,8.0,2.941176470588235,1.7647058823529411,4.705882352941177,0.44171930159363426,0.44171930159363426
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411572,04,1.0,Female,1.0,Black,11.0,04,R,170.0,170.0,15.0,0.0,15.0,8.823529411764707,0.0,8.823529411764707,0.39353311986549533,0.39353311986549533
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411508,KF,1.0,Female,1.0,Black,6.0,05,R,170.0,170.0,42.0,0.0,42.0,24.705882352941178,0.0,24.705882352941178,0.39691961067786735,0.39691961067786735
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410887,02,1.0,Female,1.0,Black,8.0,03,R,170.0,170.0,56.0,0.0,56.0,32.94117647058823,0.0,32.94117647058823,0.4616807051392965,0.4616807051392965
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406405,05,1.0,Female,1.0,Black,10.0,05,R,170.0,170.0,13.0,0.0,13.0,7.647058823529412,0.0,7.647058823529412,0.43221476140956594,0.43221476140956594
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411660,KF,0.0,Male,0.0,NonBlack,6.0,04,R,170.0,170.0,28.0,0.0,28.0,16.470588235294116,0.0,16.470588235294116,0.22953547976976918,0.22953547976976918
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411659,KF,1.0,Female,0.0,NonBlack,5.0,04,R,170.0,170.0,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.23878410558130478,0.23878410558130478
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407834,04,1.0,Female,1.0,Black,9.0,04,R,170.0,170.0,25.0,0.0,25.0,14.705882352941178,0.0,14.705882352941178,0.40087623759000907,0.40087623759000907
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410842,04,1.0,Female,1.0,Black,10.0,03,R,170.0,170.0,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822,0.4336933266263155,0.4336933266263155
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412576,04,0.0,Male,1.0,Black,9.0,04,R,170.0,170.0,56.0,2.0,58.0,32.94117647058823,1.1764705882352942,34.11764705882353,0.39220344316566547,0.39220344316566547
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412297,02,1.0,Female,1.0,Black,8.0,04,R,170.0,170.0,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119,0.42459694542349635,0.42459694542349635
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412296,04,1.0,Female,1.0,Black,10.0,04,R,170.0,170.0,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411,0.3971988908994187,0.3971988908994187
