Student Id,Student Grade,Gender,Ethnic Name,Student Age,Meal Status Code,Student Status Current,Entry Date - E/W,Entry Code - E/W,Unexcused,Excused,L-1,L-2,L-3,L-4,Local,Transportation 1,Transportation 2,Transportation 3,Report School Days,Full School Year Days,Excused Absences Adjusted to 170-Day Year,Unexcused Absences Adjusted to 170-Day Year,Excused Absence %,Unexcused Absence %,Total Absences,Total Absences Adjusted to 170-Day Year,Total Absence %
600411434 ,01,Male  ,NonBlack,7,05   ,A,45887.0,R    ,3.0,4.0,0,0,0,0,0,0,0,0,170,170,4,3,2.35,1.76,7,7,4.12
600413232 ,04,Female,NonBlack,10,03   ,A,46141.0,S    ,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0
600411045 ,KF,Male  ,NonBlack,6,05   ,A,45887.0,R    ,4.0,8.0,0,0,0,0,0,0,0,0,170,170,8,4,4.71,2.35,12,12,7.06
600412684 ,KF,Male  ,NonBlack,6,05   ,A,45887.0,R    ,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,170,170,3,5,1.76,2.94,8,8,4.71
600403920 ,05,Female,Black   ,11,03   ,A,45887.0,R    ,1.0,5.0,0,0,0,0,0,0,0,0,170,170,5,1,2.94,0.59,6,6,3.53
600405055 ,05,Male  ,Black   ,11,04   ,A,45887.0,R    ,14.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,12,14,7.06,8.24,26,26,15.29
600406350 ,03,Male  ,NonBlack,9,05   ,A,45887.0,R    ,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,1,11,0.59,6.47,12,12,7.06
600405162 ,05,Female,Black   ,11,05   ,A,45887.0,R    ,0.0,4.0,0,0,0,0,0,0,0,0,170,170,4,0,2.35,0,4,4,2.35
600410645 ,01,Female,Black   ,7,04   ,A,45887.0,R    ,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,1,6,0.59,3.53,7,7,4.12
600408524 ,01,Female,Black   ,7,05   ,A,45887.0,R    ,14.0,3.0,0,0,0,0,0,0,0,0,170,170,3,14,1.76,8.24,17,17,10
600412937 ,02,Female,Black   ,8,04   ,A,45958.0,C    ,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,8,8,4.71,4.71,16,16,9.41
600411721 ,KF,Male  ,Black   ,6,05   ,A,45967.0,R    ,23.0,10.0,0,0,0,0,0,0,0,0,170,170,10,23,5.88,13.53,33,33,19.41
600411397 ,01,Male  ,NonBlack,7,01   ,A,45887.0,R    ,7.0,0.0,0,0,0,0,0,0,0,0,170,170,0,7,0,4.12,7,7,4.12
600411581 ,KF,Male  ,NonBlack,6,03   ,A,45887.0,R    ,6.0,0.0,0,0,0,0,0,0,0,0,170,170,0,6,0,3.53,6,6,3.53
600412693 ,04,Female,NonBlack,10,03   ,A,45887.0,C    ,7.0,9.0,0,0,0,0,0,0,0,0,170,170,9,7,5.29,4.12,16,16,9.41
600411388 ,01,Male  ,Black   ,7,05   ,A,45887.0,R    ,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,9,4,5.29,2.35,13,13,7.65
600412699 ,05,Male  ,Black   ,11,04   ,A,45887.0,C    ,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170,170,9,9,5.29,5.29,18,18,10.59
600408769 ,03,Female,Black   ,9,03   ,A,45887.0,R    ,10.0,1.0,0,0,0,0,0,0,0,0,170,170,1,10,0.59,5.88,11,11,6.47
600408595 ,03,Male  ,NonBlack,9,01   ,A,45887.0,R    ,14.0,1.0,0,0,0,0,0,0,0,0,170,170,1,14,0.59,8.24,15,15,8.82
600412980 ,05,Male  ,NonBlack,11,04   ,A,45973.0,C    ,1.0,0.0,0,0,0,0,0,0,0,0,170,170,0,1,0,0.59,1,1,0.59
600411647 ,05,Male  ,Black   ,11,05   ,A,46042.0,R    ,3.0,2.0,0,0,0,0,0,0,0,0,170,170,2,3,1.18,1.76,5,5,2.94
600409138 ,03,Female,NonBlack,9,05   ,A,45887.0,R    ,13.0,2.0,0,0,0,0,0,0,0,0,170,170,2,13,1.18,7.65,15,15,8.82
600408872 ,03,Male  ,Black   ,9,05   ,A,45887.0,R    ,7.0,2.0,0,0,0,0,0,0,0,0,170,170,2,7,1.18,4.12,9,9,5.29
600407373 ,02,Female,Black   ,8,05   ,A,45887.0,R    ,5.0,2.0,0,0,0,0,0,0,0,0,170,170,2,5,1.18,2.94,7,7,4.12
600407376 ,03,Male  ,Black   ,9,05   ,A,45887.0,R    ,7.0,3.0,0,0,0,0,0,0,0,0,170,170,3,7,1.76,4.12,10,10,5.88
600411727 ,01,Male  ,Black   ,8,03   ,A,45887.0,R    ,19.0,12.0,0,0,0,0,0,0,0,0,170,170,12,19,7.06,11.18,31,31,18.24
600409862 ,05,Male  ,Black   ,12,01   ,A,45887.0,R    ,3.0,12.0,0,0,0,0,0,0,0,0,170,170,12,3,7.06,1.76,15,15,8.82
600408601 ,03,Female,Black   ,9,03   ,A,45887.0,R    ,20.0,4.0,0,0,0,0,0,0,0,0,170,170,4,20,2.35,11.76,24,24,14.12
600412366 ,KF,Male  ,Black   ,6,04   ,A,45887.0,R    ,7.0,0.0,0,0,0,0,0,0,0,0,170,170,0,7,0,4.12,7,7,4.12
600412318 ,KF,Female,Black   ,6,01   ,A,45887.0,R    ,3.0,0.0,0,0,0,0,0,0,0,0,170,170,0,3,0,1.76,3,3,1.76
600404870 ,04,Male  ,Black   ,10,05   ,A,45887.0,R    ,8.0,1.0,0,0,0,0,0,0,0,0,170,170,1,8,0.59,4.71,9,9,5.29
600408526 ,01,Male  ,Black   ,7,05   ,A,45887.0,R    ,10.0,2.0,0,0,0,0,0,0,0,0,170,170,2,10,1.18,5.88,12,12,7.06
600406453 ,03,Male  ,Black   ,9,05   ,A,45887.0,R    ,14.0,2.0,0,0,0,0,0,0,0,0,170,170,2,14,1.18,8.24,16,16,9.41
600410160 ,01,Male  ,Black   ,7,01   ,A,45887.0,R    ,8.0,0.0,0,0,0,0,0,0,0,0,170,170,0,8,0,4.71,8,8,4.71
600409408 ,02,Male  ,Black   ,8,01   ,A,45887.0,R    ,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,5,10,2.94,5.88,15,15,8.82
600412289 ,01,Male  ,NonBlack,7,04   ,A,45887.0,R    ,1.0,3.0,0,0,0,0,0,0,0,0,170,170,3,1,1.76,0.59,4,4,2.35
600412360 ,01,Male  ,NonBlack,7,04   ,A,45887.0,C    ,1.0,2.0,0,0,0,0,0,0,0,0,170,170,2,1,1.18,0.59,3,3,1.76
600412249 ,04,Male  ,NonBlack,10,01   ,A,45971.0,R    ,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,5,3,2.94,1.76,8,8,4.71
600411539 ,02,Female,Black   ,8,04   ,A,45887.0,R    ,14.0,0.0,0,0,0,0,0,0,0,0,170,170,0,14,0,8.24,14,14,8.24
600412747 ,05,Female,Black   ,11,05   ,A,45887.0,C    ,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,1,3,0.59,1.76,4,4,2.35
600406790 ,05,Female,NonBlack,10,04   ,A,45887.0,R    ,12.0,0.0,0,0,0,0,0,0,0,0,170,170,0,12,0,7.06,12,12,7.06
600411535 ,05,Male  ,NonBlack,12,04   ,A,45937.0,R    ,12.0,12.0,0,0,0,0,0,0,0,0,170,170,12,12,7.06,7.06,24,24,14.12
600404873 ,04,Female,NonBlack,10,05   ,A,45887.0,R    ,1.0,4.0,0,0,0,0,0,0,0,0,170,170,4,1,2.35,0.59,5,5,2.94
600404566 ,05,Male  ,NonBlack,11,05   ,A,46111.0,R    ,0.0,2.0,0,0,0,0,0,0,0,0,170,170,2,0,1.18,0,2,2,1.18
600409662 ,02,Male  ,Black   ,9,05   ,A,45887.0,R    ,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,1,10,0.59,5.88,11,11,6.47
600410633 ,02,Female,NonBlack,8,03   ,A,46028.0,R    ,0.0,1.0,0,0,0,0,0,0,0,0,170,170,1,0,0.59,0,1,1,0.59
600411048 ,KF,Female,Black   ,6,05   ,A,45887.0,R    ,0.0,0.0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0
600406563 ,05,Male  ,Black   ,10,04   ,A,45887.0,R    ,6.0,1.0,0,0,0,0,0,0,0,0,170,170,1,6,0.59,3.53,7,7,4.12
600407781 ,04,Male  ,NonBlack,10,03   ,A,45887.0,R    ,7.0,7.0,0,0,0,0,0,0,0,0,170,170,7,7,4.12,4.12,14,14,8.24
600410348 ,03,Female,Black   ,8,05   ,A,45887.0,R    ,0.0,0.0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0
600406749 ,05,Male  ,Black   ,11,05   ,A,45887.0,R    ,9.0,0.0,0,0,0,0,0,0,0,0,170,170,0,9,0,5.29,9,9,5.29
600405083 ,05,Male  ,NonBlack,11,04   ,A,45887.0,R    ,12.0,1.0,0,0,0,0,0,0,0,0,170,170,1,12,0.59,7.06,13,13,7.65
600409314 ,02,Male  ,Black   ,8,04   ,A,45887.0,R    ,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,170,170,1,18,0.59,10.59,19,19,11.18
600405112 ,04,Female,Black   ,10,04   ,A,45887.0,R    ,9.0,1.0,0,0,0,0,0,0,0,0,170,170,1,9,0.59,5.29,10,10,5.88
600411220 ,01,Female,NonBlack,6,05   ,A,45887.0,R    ,7.0,5.0,0,0,0,0,0,0,0,0,170,170,5,7,2.94,4.12,12,12,7.06
600407301 ,03,Female,Black   ,8,04   ,A,45887.0,R    ,17.0,6.0,0,0,0,0,0,0,0,0,170,170,6,17,3.53,10,23,23,13.53
600409613 ,04,Male  ,NonBlack,11,04   ,A,45887.0,R    ,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170,170,2,2,1.18,1.18,4,4,2.35
600409612 ,03,Male  ,NonBlack,9,04   ,A,45887.0,R    ,10.0,0.0,0,0,0,0,0,0,0,0,170,170,0,10,0,5.88,10,10,5.88
600409873 ,01,Male  ,NonBlack,7,05   ,A,45887.0,R    ,28.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,10,28,5.88,16.47,38,38,22.35
600407545 ,04,Female,NonBlack,10,04   ,A,45887.0,R    ,7.0,9.0,0,0,0,0,0,0,0,0,170,170,9,7,5.29,4.12,16,16,9.41
600407156 ,05,Male  ,Black   ,11,05   ,A,45887.0,R    ,10.0,11.0,0,0,0,0,0,0,0,0,170,170,11,10,6.47,5.88,21,21,12.35
600406727 ,05,Male  ,Black   ,11,04   ,A,45887.0,R    ,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,170,170,0,32,0,18.82,32,32,18.82
600407337 ,04,Male  ,NonBlack,11,04   ,A,45887.0,R    ,11.0,3.0,0,0,0,0,0,0,0,0,170,170,3,11,1.76,6.47,14,14,8.24
600407520 ,04,Male  ,Black   ,10,04   ,A,45887.0,R    ,20.0,0.0,0,0,0,0,0,0,0,0,170,170,0,20,0,11.76,20,20,11.76
600410467 ,02,Male  ,Black   ,8,04   ,A,45887.0,R    ,22.0,0.0,0,0,0,0,0,0,0,0,170,170,0,22,0,12.94,22,22,12.94
600412367 ,KF,Male  ,Black   ,6,04   ,A,45887.0,R    ,26.0,0.0,0,0,0,0,0,0,0,0,170,170,0,26,0,15.29,26,26,15.29
600406403 ,05,Female,Black   ,11,04   ,A,45887.0,R    ,10.0,2.0,0,0,0,0,0,0,0,0,170,170,2,10,1.18,5.88,12,12,7.06
600407643 ,04,Male  ,NonBlack,9,05   ,A,45887.0,R    ,7.0,0.0,0,0,0,0,0,0,0,0,170,170,0,7,0,4.12,7,7,4.12
600410403 ,KF,Male  ,Black   ,5,05   ,A,45887.0,R    ,10.0,0.0,0,0,0,0,0,0,0,0,170,170,0,10,0,5.88,10,10,5.88
600412694 ,KF,Male  ,Black   ,5,03   ,A,45887.0,R    ,2.0,2.0,0,0,0,0,0,0,0,0,170,170,2,2,1.18,1.18,4,4,2.35
600406898 ,04,Male  ,NonBlack,10,03   ,A,45887.0,R    ,0.0,4.0,0,0,0,0,0,0,0,0,170,170,4,0,2.35,0,4,4,2.35
600403765 ,05,Female,Black   ,11,04   ,A,45887.0,R    ,16.0,0.0,0,0,0,0,0,0,0,0,170,170,0,16,0,9.41,16,16,9.41
600413171 ,03,Female,Black   ,10,03   ,A,46101.0,S    ,5.0,0.0,0,0,0,0,0,0,0,0,170,170,0,5,0,2.94,5,5,2.94
600412783 ,02,Female,NonBlack,8,04   ,A,45889.0,C    ,5.0,1.0,0,0,0,0,0,0,0,0,170,170,1,5,0.59,2.94,6,6,3.53
600407208 ,04,Female,Black   ,10,03   ,A,45887.0,R    ,2.0,2.0,0,0,0,0,0,0,0,0,170,170,2,2,1.18,1.18,4,4,2.35
600408046 ,03,Male  ,NonBlack,9,04   ,A,45887.0,R    ,3.0,12.0,0,0,0,0,0,0,0,0,170,170,12,3,7.06,1.76,15,15,8.82
600412785 ,03,Female,NonBlack,9,04   ,A,45889.0,C    ,5.0,1.0,0,0,0,0,0,0,0,0,170,170,1,5,0.59,2.94,6,6,3.53
600410103 ,04,Female,Black   ,10,04   ,A,45887.0,R    ,13.0,4.0,0,0,0,0,0,0,0,0,170,170,4,13,2.35,7.65,17,17,10
600406871 ,04,Female,Black   ,10,05   ,A,45887.0,R    ,13.0,2.0,0,0,0,0,0,0,0,0,170,170,2,13,1.18,7.65,15,15,8.82
600407535 ,03,Female,Black   ,9,02   ,A,45887.0,R    ,14.0,0.0,0,0,0,0,0,0,0,0,170,170,0,14,0,8.24,14,14,8.24
600407960 ,03,Female,Black   ,9,04   ,A,45887.0,R    ,16.0,0.0,0,0,0,0,0,0,0,0,170,170,0,16,0,9.41,16,16,9.41
600412746 ,02,Male  ,Black   ,7,05   ,A,45887.0,C    ,11.0,1.0,0,0,0,0,0,0,0,0,170,170,1,11,0.59,6.47,12,12,7.06
600408633 ,03,Female,Black   ,9,05   ,A,45887.0,R    ,17.0,1.0,0,0,0,0,0,0,0,0,170,170,1,17,0.59,10,18,18,10.59
600408634 ,05,Male  ,Black   ,11,05   ,A,45887.0,R    ,22.0,6.0,0,0,0,0,0,0,0,0,170,170,6,22,3.53,12.94,28,28,16.47
600406510 ,05,Male  ,Black   ,11,05   ,A,45887.0,R    ,7.0,0.0,0,0,0,0,0,0,0,0,170,170,0,7,0,4.12,7,7,4.12
600408765 ,04,Male  ,NonBlack,10,01   ,A,45887.0,R    ,10.0,0.0,0,0,0,0,0,0,0,0,170,170,0,10,0,5.88,10,10,5.88
600411623 ,KF,Male  ,Black   ,7,04   ,A,45887.0,R    ,16.0,0.0,0,0,0,0,0,0,0,0,170,170,0,16,0,9.41,16,16,9.41
600409287 ,02,Male  ,Black   ,8,04   ,A,45887.0,R    ,20.0,1.0,0,0,0,0,0,0,0,0,170,170,1,20,0.59,11.76,21,21,12.35
600406891 ,04,Female,Black   ,10,05   ,A,45887.0,R    ,4.0,4.0,0,0,0,0,0,0,0,0,170,170,4,4,2.35,2.35,8,8,4.71
600406818 ,05,Male  ,Black   ,11,04   ,A,45887.0,R    ,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170,170,1,6,0.59,3.53,7,7,4.12
600408037 ,04,Female,Black   ,10,04   ,A,45887.0,R    ,9.0,1.0,0,0,0,0,0,0,0,0,170,170,1,9,0.59,5.29,10,10,5.88
600411583 ,03,Female,Black   ,9,04   ,A,45887.0,R    ,15.0,1.0,0,0,0,0,0,0,0,0,170,170,1,15,0.59,8.82,16,16,9.41
