grade,school,jmtes,subject,student_id,post_score,baseline_score,baseline_source,female,black,age,meal_status,entry_code,source_file
Grade 3,JES,0,Math,8303245882,1008.0,1000.0,Math Sum 2025,1,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,8303245882,1025.0,1023.0,Science Winter 2025,1,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,2287476561,1065.0,1065.0,ELA Sum 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,2287476561,1073.0,1069.0,Math Sum 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,2287476561,1067.0,1054.0,Science Winter 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,6165715221,1052.0,1059.0,ELA Sum 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,6165715221,1059.0,1066.0,Math Sum 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,6165715221,1066.0,1048.0,Science Winter 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,2881038748,1037.0,1029.0,ELA Sum 2025,0,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,2881038748,1037.0,1037.0,Math Sum 2025,0,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,2881038748,1025.0,1025.0,Science Winter 2025,0,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,5313866484,1053.0,1054.0,ELA Sum 2025,1,0,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,5313866484,1045.0,1062.0,Math Sum 2025,1,0,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,5313866484,1036.0,1043.0,Science Winter 2025,1,0,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,2836052882,1039.0,1050.0,ELA Sum 2025,1,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,2836052882,1042.0,1044.0,Math Sum 2025,1,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,2836052882,1039.0,1037.0,Science Winter 2025,1,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,2866008355,1044.0,1056.0,ELA Sum 2025,0,0,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,2866008355,1040.0,1057.0,Math Sum 2025,0,0,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,2866008355,1044.0,1031.0,Science Winter 2025,0,0,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,4210607442,1036.0,1048.0,ELA Sum 2025,0,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,4210607442,1031.0,1048.0,Math Sum 2025,0,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,4210607442,1027.0,1036.0,Science Winter 2025,0,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,6871510122,1031.0,1044.0,ELA Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,6871510122,1030.0,1053.0,Math Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,6871510122,1031.0,1042.0,Science Winter 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,3156850615,1038.0,1013.0,ELA Sum 2025,0,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,3156850615,1016.0,1016.0,Math Sum 2025,0,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,3156850615,1026.0,1023.0,Science Winter 2025,0,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,8835401482,1046.0,1055.0,ELA Sum 2025,0,0,10.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,8835401482,1040.0,1031.0,Math Sum 2025,0,0,10.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,8835401482,1054.0,1037.0,Science Winter 2025,0,0,10.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,5082608807,1055.0,1077.0,ELA Sum 2025,0,1,9.0,03,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,5082608807,1050.0,1064.0,Math Sum 2025,0,1,9.0,03,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,5082608807,1051.0,1027.0,Science Winter 2025,0,1,9.0,03,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,6116413456,1037.0,1041.0,ELA Sum 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,6116413456,1044.0,1048.0,Math Sum 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,6116413456,1033.0,1034.0,Science Winter 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,5158358181,1032.0,1000.0,ELA Sum 2025,1,1,8.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,5158358181,1046.0,1051.0,Math Sum 2025,1,1,8.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,5158358181,1050.0,1022.0,Science Winter 2025,1,1,8.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,5150580058,1060.0,1070.0,ELA Sum 2025,1,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,5150580058,1048.0,1056.0,Math Sum 2025,1,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,5150580058,1044.0,1042.0,Science Winter 2025,1,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,8261273426,1038.0,1037.0,ELA Sum 2025,0,1,8.0,03,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,8261273426,1044.0,1036.0,Math Sum 2025,0,1,8.0,03,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,8261273426,1044.0,1038.0,Science Winter 2025,0,1,8.0,03,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,8421523675,1033.0,1055.0,ELA Sum 2025,0,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,8421523675,1040.0,1042.0,Math Sum 2025,0,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,8421523675,1042.0,1035.0,Science Winter 2025,0,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,7312700547,1031.0,1027.0,ELA Sum 2025,0,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,7312700547,1010.0,1034.0,Math Sum 2025,0,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,7312700547,1041.0,1008.0,Science Winter 2025,0,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,4632844042,1045.0,1031.0,ELA Sum 2025,1,1,8.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,4632844042,1038.0,1031.0,Math Sum 2025,1,1,8.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,4632844042,1044.0,1034.0,Science Winter 2025,1,1,8.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,7132112257,1040.0,1033.0,ELA Winter 2025,0,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,7132112257,1054.0,1048.0,Math Winter 2025,0,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,7132112257,1045.0,1032.0,Science Winter 2025,0,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,2454730318,1043.0,1058.0,ELA Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,2454730318,1031.0,1043.0,Math Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,2454730318,1035.0,1024.0,Science Winter 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,8614778778,1045.0,1045.0,ELA Sum 2025,1,0,8.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,8614778778,1045.0,1041.0,Math Sum 2025,1,0,8.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,8614778778,1043.0,1025.0,Science Winter 2025,1,0,8.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,1708765204,1051.0,1061.0,ELA Sum 2025,0,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,1708765204,1053.0,1061.0,Math Sum 2025,0,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,1708765204,1049.0,1045.0,Science Winter 2025,0,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,6130588644,1046.0,1056.0,ELA Sum 2025,0,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,6130588644,1023.0,1056.0,Math Sum 2025,0,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,6130588644,1051.0,1043.0,Science Winter 2025,0,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,8041816874,1033.0,1047.0,ELA Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,8041816874,1003.0,1020.0,Math Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,8041816874,1029.0,1028.0,Science Winter 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,5714872471,1058.0,1071.0,ELA Sum 2025,1,1,8.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,5714872471,1039.0,1051.0,Math Sum 2025,1,1,8.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,5714872471,1054.0,1051.0,Science Winter 2025,1,1,8.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,3031715247,1038.0,1000.0,ELA Sum 2025,0,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,3031715247,1038.0,1036.0,Math Sum 2025,0,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,3031715247,1048.0,1038.0,Science Winter 2025,0,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,2204764347,1036.0,1057.0,ELA Sum 2025,1,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,2204764347,1052.0,1064.0,Math Sum 2025,1,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,2204764347,1049.0,1041.0,Science Winter 2025,1,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,3028533753,1014.0,1030.0,ELA Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,3028533753,1034.0,1051.0,Math Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,3028533753,1038.0,1029.0,Science Winter 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,2033467354,1055.0,1057.0,ELA Sum 2025,1,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,2033467354,1048.0,1054.0,Math Sum 2025,1,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,2033467354,1052.0,1031.0,Science Winter 2025,1,1,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,8273618878,1028.0,1049.0,ELA Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,8273618878,1047.0,1055.0,Math Sum 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,8273618878,1048.0,1026.0,Science Winter 2025,1,1,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,4232743058,1037.0,1014.0,ELA Sum 2025,1,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,4232743058,1051.0,1059.0,Math Sum 2025,1,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,4232743058,1052.0,1027.0,Science Winter 2025,1,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,7130545774,1017.0,1000.0,ELA Sum 2025,0,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,7130545774,1012.0,1027.0,Math Sum 2025,0,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,7130545774,1040.0,1021.0,Science Winter 2025,0,1,9.0,01,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,1880547758,1063.0,1071.0,ELA Sum 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,1880547758,1065.0,1067.0,Math Sum 2025,0,0,9.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,7750245703,1031.0,1000.0,ELA Sum 2025,1,1,8.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,7750245703,1013.0,1020.0,Math Sum 2025,1,1,8.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,7750245703,1025.0,1029.0,Science Winter 2025,1,1,8.0,04,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,ELA,1233514554,1036.0,1039.0,ELA Sum 2025,0,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Math,1233514554,1045.0,1059.0,Math Sum 2025,0,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 3,JES,0,Science,1233514554,1024.0,1027.0,Science Winter 2025,0,0,9.0,05,R,Grade 3/JES Atlas Report - Grade 3 - Merged At Risk.csv
Grade 4,JMTES,1,ELA,1162006831,1041.0,1033.0,ELA Winter 2025,1,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,1162006831,1043.0,1027.0,Math Winter 2025,1,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,1162006831,1049.0,1054.0,Science Winter 2025,1,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,2318871368,1068.0,1086.0,ELA Winter 2025,1,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,2318871368,1071.0,1058.0,Math Winter 2025,1,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,2318871368,1081.0,1076.0,Science Winter 2025,1,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,7188445256,1089.0,1075.0,ELA Winter 2025,1,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,7188445256,1076.0,1062.0,Math Winter 2025,1,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,7188445256,1063.0,1064.0,Science Winter 2025,1,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,3810624845,1054.0,1046.0,ELA Winter 2025,0,1,10.0,05,C,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,3810624845,1047.0,1049.0,Math Winter 2025,0,1,10.0,05,C,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,3810624845,1060.0,1059.0,Science Winter 2025,0,1,10.0,05,C,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,5211015278,1057.0,1048.0,ELA Winter 2025,1,1,9.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,5211015278,1050.0,1001.0,Math Winter 2025,1,1,9.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,5211015278,1042.0,1047.0,Science Winter 2025,1,1,9.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,2146268416,1073.0,1066.0,ELA Winter 2025,0,1,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,2146268416,1083.0,1061.0,Math Winter 2025,0,1,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,2146268416,1071.0,1067.0,Science Winter 2025,0,1,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,6844606373,1067.0,1063.0,ELA Winter 2025,1,1,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,6844606373,1062.0,1047.0,Math Winter 2025,1,1,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,6844606373,1057.0,1041.0,Science Winter 2025,1,1,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,5506771466,1083.0,1074.0,ELA Winter 2025,0,0,10.0,01,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,5506771466,1083.0,1069.0,Math Winter 2025,0,0,10.0,01,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,5506771466,1079.0,1060.0,Science Winter 2025,0,0,10.0,01,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,6118087155,1064.0,1065.0,ELA Winter 2025,0,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,6118087155,1064.0,1069.0,Math Winter 2025,0,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,6118087155,1059.0,1071.0,Science Winter 2025,0,0,10.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,3665542621,1050.0,1047.0,ELA Fall 2025,1,0,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,3665542621,1050.0,1040.0,Math Fall 2025,1,0,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,3665542621,1044.0,1044.0,Science Fall 2025,1,0,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,8418453515,1039.0,1027.0,ELA Winter 2025,1,0,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,8418453515,1022.0,1001.0,Math Winter 2025,1,0,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,8418453515,1043.0,1039.0,Science Winter 2025,1,0,10.0,04,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,8322632458,1050.0,1041.0,ELA Winter 2025,1,1,10.0,03,S,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,8322632458,1040.0,1041.0,Math Winter 2025,1,1,10.0,03,S,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,8322632458,1045.0,1041.0,Science Winter 2025,1,1,10.0,03,S,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,4538876842,1049.0,1027.0,ELA Winter 2025,1,1,10.0,03,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,4538876842,1037.0,1027.0,Math Winter 2025,1,1,10.0,03,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,4538876842,1055.0,1038.0,Science Winter 2025,1,1,10.0,03,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,2657612632,1045.0,1048.0,ELA Winter 2025,1,0,10.0,05,C,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,2657612632,1046.0,1043.0,Math Winter 2025,1,0,10.0,05,C,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,2657612632,1041.0,1038.0,Science Winter 2025,1,0,10.0,05,C,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,6810161036,1030.0,1034.0,ELA Winter 2025,0,0,9.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,6810161036,1043.0,1028.0,Math Winter 2025,0,0,9.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,6810161036,1052.0,1040.0,Science Winter 2025,0,0,9.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,5226446478,1034.0,1040.0,ELA Winter 2025,0,1,11.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,5226446478,1030.0,1011.0,Math Winter 2025,0,1,11.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,5226446478,1030.0,1041.0,Science Winter 2025,0,1,11.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,2170750422,1046.0,1052.0,ELA Winter 2025,0,1,11.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,2170750422,1047.0,1032.0,Math Winter 2025,0,1,11.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,2170750422,1049.0,1051.0,Science Winter 2025,0,1,11.0,05,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,ELA,6615730223,1039.0,1033.0,ELA Winter 2025,1,0,10.0,01,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Math,6615730223,1041.0,1031.0,Math Winter 2025,1,0,10.0,01,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
Grade 4,JMTES,1,Science,6615730223,1041.0,1050.0,Science Winter 2025,1,0,10.0,01,R,Grade 4/JMTES Atlas Report - Grade 4 - Current Year - Merged At Risk.csv
