domain,model,school,propensity
Academic,Kindergarten ELA,JES,0.27272237331992427
Academic,Kindergarten ELA,JES,0.28625097986503484
Academic,Kindergarten ELA,JES,0.29194131695064296
Academic,Kindergarten ELA,JES,0.0899750806784664
Academic,Kindergarten ELA,JES,0.13947315165819124
Academic,Kindergarten ELA,JES,0.3908177351967342
Academic,Kindergarten ELA,JES,0.1382513160888576
Academic,Kindergarten ELA,JES,0.6130363304157864
Academic,Kindergarten ELA,JES,0.26430245886805476
Academic,Kindergarten ELA,JES,0.28327799797967423
Academic,Kindergarten ELA,JES,0.2922431432074162
Academic,Kindergarten ELA,JES,0.34885162027262345
Academic,Kindergarten ELA,JES,0.28653993137464384
Academic,Kindergarten ELA,JES,0.2007756192464082
Academic,Kindergarten ELA,JES,0.27244203487662094
Academic,Kindergarten ELA,JES,0.2662940597207738
Academic,Kindergarten ELA,JES,0.2823804630844951
Academic,Kindergarten ELA,JES,0.13124112322015252
Academic,Kindergarten ELA,JES,0.2844649484558664
Academic,Kindergarten ELA,JES,0.25934772409520324
Academic,Kindergarten ELA,JES,0.49369677375068416
Academic,Kindergarten ELA,JES,0.19751646046947838
Academic,Kindergarten ELA,JES,0.22507253345675732
Academic,Kindergarten ELA,JES,0.2747628615575458
Academic,Kindergarten ELA,JES,0.398000408492131
Academic,Kindergarten ELA,JES,0.4057192157212803
Academic,Kindergarten ELA,JES,0.5599588474808929
Academic,Kindergarten ELA,JES,0.2024202339419994
Academic,Kindergarten ELA,JES,0.29255464104148016
Academic,Kindergarten ELA,JES,0.49260221287464917
Academic,Kindergarten ELA,JES,0.45733268888976203
Academic,Kindergarten ELA,JES,0.20245203281836524
Academic,Kindergarten ELA,JES,0.2290921461987145
Academic,Kindergarten ELA,JES,0.15270301909076675
Academic,Kindergarten ELA,JES,0.07259908125526272
Academic,Kindergarten ELA,JES,0.22027220431010852
Academic,Kindergarten ELA,JES,0.34638515676463894
Academic,Kindergarten ELA,JES,0.18229023184788054
Academic,Kindergarten ELA,JES,0.25043110639331606
Academic,Kindergarten ELA,JES,0.283861778928648
Academic,Kindergarten ELA,JES,0.39450831189992536
Academic,Kindergarten ELA,JES,0.14608235732796265
Academic,Kindergarten ELA,JES,0.194983788215782
Academic,Kindergarten ELA,JES,0.17435019836509802
Academic,Kindergarten ELA,JES,0.2883337409375111
Academic,Kindergarten ELA,JES,0.17246715216249114
Academic,Kindergarten ELA,JES,0.23194020916302302
Academic,Kindergarten ELA,JES,0.498805353913839
Academic,Kindergarten ELA,JES,0.27331090652235274
Academic,Kindergarten ELA,JES,0.2910463981064111
Academic,Kindergarten ELA,JES,0.176461451327905
Academic,Kindergarten ELA,JES,0.24770958281558947
Academic,Kindergarten ELA,JES,0.3973011456322664
Academic,Kindergarten ELA,JES,0.12694157296787148
Academic,Kindergarten ELA,JES,0.3861716985350087
Academic,Kindergarten ELA,JES,0.30009292900361273
Academic,Kindergarten ELA,JES,0.3115577153312558
Academic,Kindergarten ELA,JES,0.38190047381090475
Academic,Kindergarten ELA,JES,0.09216651777506567
Academic,Kindergarten ELA,JES,0.28684781399167547
Academic,Kindergarten ELA,JES,0.5583704270727721
Academic,Kindergarten ELA,JES,0.619938493692715
Academic,Kindergarten ELA,JES,0.28327799797967423
Academic,Kindergarten ELA,JES,0.1422999040547057
Academic,Kindergarten ELA,JES,0.19914103037258515
Academic,Kindergarten ELA,JES,0.13560665127900712
Academic,Kindergarten ELA,JES,0.16366527471740056
Academic,Kindergarten ELA,JES,0.6126900018172098
Academic,Kindergarten ELA,JES,0.20380426190746398
Academic,Kindergarten ELA,JES,0.4791832771433983
Academic,Kindergarten ELA,JES,0.19890833572328015
Academic,Kindergarten ELA,JES,0.3106192272972403
Academic,Kindergarten ELA,JES,0.19270278181437162
Academic,Kindergarten ELA,JES,0.3376220513125945
Academic,Kindergarten ELA,JES,0.27306890862122835
Academic,Kindergarten ELA,JES,0.3805231743955917
Academic,Kindergarten ELA,JES,0.4032579771084831
Academic,Kindergarten Math,JMTES,0.5728326146201083
Academic,Kindergarten Math,JMTES,0.26164164651540034
Academic,Kindergarten Math,JMTES,0.2370282452305835
Academic,Kindergarten Math,JMTES,0.134709094231951
Academic,Kindergarten Math,JMTES,0.22573594848846398
Academic,Kindergarten Math,JMTES,0.4849051520113592
Academic,Kindergarten Math,JMTES,0.4728819813725
Academic,Kindergarten Math,JMTES,0.47132378433305366
Academic,Kindergarten Math,JMTES,0.5451344202897083
Academic,Kindergarten Math,JMTES,0.5211766424874336
Academic,Kindergarten Math,JMTES,0.43724459806268073
Academic,Kindergarten Math,JMTES,0.5248247621439878
Academic,Kindergarten Math,JMTES,0.1966397276796821
Academic,Kindergarten Math,JMTES,0.4690638009000964
Academic,Kindergarten Math,JMTES,0.6800749006124273
Academic,Kindergarten Math,JMTES,0.2619401873420877
Academic,Kindergarten Math,JMTES,0.4264684271531417
Academic,Kindergarten Math,JMTES,0.4849051520113592
Academic,Kindergarten Math,JMTES,0.17286393258266455
Academic,Kindergarten Math,JMTES,0.6330806365623871
Academic,Kindergarten Math,JMTES,0.36909492072666755
Academic,Kindergarten Math,JMTES,0.5089678986398053
Academic,Kindergarten Math,JMTES,0.4394781730938255
Academic,Kindergarten Math,JMTES,0.2572511125297097
Academic,Kindergarten Math,JMTES,0.27409425129407766
Academic,Kindergarten Math,JMTES,0.4484361310116828
Academic,Kindergarten Math,JMTES,0.6579837446149089
Academic,Kindergarten Math,JMTES,0.46454773045166653
Academic,Kindergarten Math,JMTES,0.20390423048477466
Academic,Kindergarten Math,JMTES,0.3243818837759825
Academic,Kindergarten Math,JMTES,0.23657436809990962
Academic,Kindergarten Math,JMTES,0.15286799801171486
Academic,Kindergarten Math,JMTES,0.2795426009130845
Academic,Kindergarten Math,JMTES,0.26552328026421634
Academic,Kindergarten Math,JMTES,0.44809449789548006
Academic,Kindergarten Math,JMTES,0.2981737071718128
Academic,Kindergarten Math,JMTES,0.20894056154102048
Academic,Kindergarten Math,JMTES,0.552153622499177
Academic,Kindergarten Math,JMTES,0.4064437639333219
Academic,Kindergarten Math,JMTES,0.27677584748897005
Academic,Kindergarten Math,JMTES,0.47811042281006294
Academic,Kindergarten Math,JMTES,0.3775846581023157
Academic,Kindergarten Math,JMTES,0.4210732754454632
Academic,Kindergarten Math,JMTES,0.6288558017565784
Academic,Kindergarten Math,JMTES,0.181591105148287
Academic,Kindergarten Math,JMTES,0.28876891105395375
Academic,Kindergarten Math,JMTES,0.3186912084311051
Academic,Kindergarten Math,JMTES,0.4826394977828856
Academic,Kindergarten Math,JMTES,0.29250966356680125
Academic,Kindergarten Math,JMTES,0.6565057717032718
Academic,Kindergarten Math,JMTES,0.38965741354096933
Academic,Kindergarten Math,JMTES,0.2808658423649792
Academic,Kindergarten Math,JES,0.26073325440085054
Academic,Kindergarten Math,JES,0.5549867305394073
Academic,Kindergarten Math,JES,0.20862508970541177
Academic,Kindergarten Math,JES,0.18980985448318954
Academic,Kindergarten Math,JES,0.265162001896119
Academic,Kindergarten Math,JES,0.18035935166497355
Academic,Kindergarten Math,JES,0.2262708888563187
Academic,Kindergarten Math,JES,0.3077522667063836
Academic,Kindergarten Math,JES,0.16519930327798207
Academic,Kindergarten Math,JES,0.43536717508061706
Academic,Kindergarten Math,JES,0.19237572608242137
Academic,Kindergarten Math,JES,0.16977054887301338
Academic,Kindergarten Math,JES,0.15404654421041464
Academic,Kindergarten Math,JES,0.20097472185752263
Academic,Kindergarten Math,JES,0.3236431441746746
Academic,Kindergarten Math,JES,0.550251335210135
Academic,Kindergarten Math,JES,0.17026481837998855
Academic,Kindergarten Math,JES,0.4196395485709297
Academic,Kindergarten Math,JES,0.20978552092199418
Academic,Kindergarten Math,JES,0.2041672435327652
Academic,Kindergarten Math,JES,0.3404860396754929
Academic,Kindergarten Math,JES,0.5059405597623813
Academic,Kindergarten Math,JES,0.11243593648367523
Academic,Kindergarten Math,JES,0.1927662177325832
Academic,Kindergarten Math,JES,0.15846689488502008
Academic,Kindergarten Math,JES,0.5515949044641958
Academic,Kindergarten Math,JES,0.17234331677010775
Academic,Kindergarten Math,JES,0.36772575980660943
Academic,Kindergarten Math,JES,0.5189122442376505
Academic,Kindergarten Math,JES,0.3364342392936922
Academic,Kindergarten Math,JES,0.5279642476742368
Academic,Kindergarten Math,JES,0.15662653212446112
Academic,Kindergarten Math,JES,0.11579511355133029
Academic,Kindergarten Math,JES,0.1578286563700899
Academic,Kindergarten Math,JES,0.3565121774142068
Academic,Kindergarten Math,JES,0.24654588982275483
Academic,Kindergarten Math,JES,0.28050909511665106
Academic,Kindergarten Math,JES,0.28780304732448975
Academic,Kindergarten Math,JES,0.3019845619733222
Academic,Kindergarten Math,JES,0.23864922545916395
Academic,Kindergarten Math,JES,0.09888241635045392
Academic,Kindergarten Math,JES,0.2047369600686327
Academic,Kindergarten Math,JES,0.4273636554687545
Academic,Kindergarten Math,JES,0.1554318741610656
Academic,Kindergarten Math,JES,0.6117641482567121
Academic,Kindergarten Math,JES,0.3074286489822466
Academic,Kindergarten Math,JES,0.3058228985468807
Academic,Kindergarten Math,JES,0.28042249508767547
Academic,Kindergarten Math,JES,0.3529112712456201
Academic,Kindergarten Math,JES,0.293413750645888
Academic,Kindergarten Math,JES,0.1786723458079283
Academic,Kindergarten Math,JES,0.2719919120254356
Academic,Kindergarten Math,JES,0.28409831530894264
Academic,Kindergarten Math,JES,0.11460608165725847
Academic,Kindergarten Math,JES,0.3077522667063836
Academic,Kindergarten Math,JES,0.2872253849574126
Academic,Kindergarten Math,JES,0.5166470688295669
Academic,Kindergarten Math,JES,0.23169415759498097
Academic,Kindergarten Math,JES,0.19617415504497868
Academic,Kindergarten Math,JES,0.29627868798429063
Academic,Kindergarten Math,JES,0.36909492072666755
Academic,Kindergarten Math,JES,0.3775846581023157
Academic,Kindergarten Math,JES,0.6303857647956317
Academic,Kindergarten Math,JES,0.20390423048477466
Academic,Kindergarten Math,JES,0.24786511223639945
Academic,Kindergarten Math,JES,0.4600374661182615
Academic,Kindergarten Math,JES,0.4346740988115146
Academic,Kindergarten Math,JES,0.2228479002556732
Academic,Kindergarten Math,JES,0.22415426468908392
Academic,Kindergarten Math,JES,0.16161438295312916
Academic,Kindergarten Math,JES,0.10128348632033086
Academic,Kindergarten Math,JES,0.24599833919020828
Academic,Kindergarten Math,JES,0.3198975253139677
Academic,Kindergarten Math,JES,0.18147585950045564
Academic,Kindergarten Math,JES,0.2533241806714656
Academic,Kindergarten Math,JES,0.31452090291825713
Academic,Kindergarten Math,JES,0.42772174460626694
Academic,Kindergarten Math,JES,0.12792596854064017
Academic,Kindergarten Math,JES,0.1966397276796821
Academic,Kindergarten Math,JES,0.1870352665802641
Academic,Kindergarten Math,JES,0.2660133443992404
Academic,Kindergarten Math,JES,0.18429201116816588
Academic,Kindergarten Math,JES,0.19992323230545542
Academic,Kindergarten Math,JES,0.47132378433305366
Academic,Kindergarten Math,JES,0.32740908679689423
Academic,Kindergarten Math,JES,0.29439066056867147
Academic,Kindergarten Math,JES,0.15027012309767332
Academic,Kindergarten Math,JES,0.386150151622391
Academic,Kindergarten Math,JES,0.12181270720692977
Academic,Kindergarten Math,JES,0.4523058492960623
Academic,Kindergarten Math,JES,0.33441376224610886
Academic,Kindergarten Math,JES,0.3164923288368343
Academic,Kindergarten Math,JES,0.36772575980660943
Academic,Kindergarten Math,JES,0.09276543416992436
Academic,Kindergarten Math,JES,0.3135806421328787
Academic,Kindergarten Math,JES,0.5655724397892714
Academic,Kindergarten Math,JES,0.5679004249051727
Academic,Kindergarten Math,JES,0.31749932716374774
Academic,Kindergarten Math,JES,0.2047369600686327
Academic,Kindergarten Math,JES,0.189572407104232
Academic,Kindergarten Math,JES,0.13754128285459402
Academic,Kindergarten Math,JES,0.18368303013862786
Academic,Kindergarten Math,JES,0.5965783978735758
Academic,Kindergarten Math,JES,0.18982134165045433
Academic,Kindergarten Math,JES,0.4233911375584824
Academic,Kindergarten Math,JES,0.1800075594241936
Academic,Kindergarten Math,JES,0.32240913667482907
Academic,Kindergarten Math,JES,0.23657436809990962
Academic,Kindergarten Math,JES,0.34073985170960996
Academic,Kindergarten Math,JES,0.26356179921390277
Academic,Kindergarten Math,JES,0.34075663132839035
Academic,Kindergarten Math,JES,0.41886334037287687
Attendance,Attendance model,JMTES,0.39691961067786735
Attendance,Attendance model,JMTES,0.3757097481410627
Attendance,Attendance model,JMTES,0.3760691717741269
Attendance,Attendance model,JMTES,0.29540854874670763
Attendance,Attendance model,JMTES,0.3507984602964308
Attendance,Attendance model,JMTES,0.3163466564037606
Attendance,Attendance model,JMTES,0.3311799003694626
Attendance,Attendance model,JMTES,0.3980491118779511
Attendance,Attendance model,JMTES,0.4148067651589952
Attendance,Attendance model,JMTES,0.5810886174848567
Attendance,Attendance model,JMTES,0.5831132216211706
Attendance,Attendance model,JMTES,0.3569227732070188
Attendance,Attendance model,JMTES,0.6120169567564653
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.41175479848732005
Attendance,Attendance model,JMTES,0.4148067651589952
Attendance,Attendance model,JMTES,0.4148067651589952
Attendance,Attendance model,JMTES,0.3590966116421836
Attendance,Attendance model,JMTES,0.5037059209999926
Attendance,Attendance model,JMTES,0.3207113818541465
Attendance,Attendance model,JMTES,0.5032205969282434
Attendance,Attendance model,JMTES,0.3062563474499991
Attendance,Attendance model,JMTES,0.43360600605969885
Attendance,Attendance model,JMTES,0.2612127920127373
Attendance,Attendance model,JMTES,0.42984382806716126
Attendance,Attendance model,JMTES,0.42459694542349635
Attendance,Attendance model,JMTES,0.3590966116421836
Attendance,Attendance model,JMTES,0.4028768081917016
Attendance,Attendance model,JMTES,0.3062563474499991
Attendance,Attendance model,JMTES,0.42845552319359814
Attendance,Attendance model,JMTES,0.42459694542349635
Attendance,Attendance model,JMTES,0.39691961067786735
Attendance,Attendance model,JMTES,0.3885540581161595
Attendance,Attendance model,JMTES,0.39919333742627594
Attendance,Attendance model,JMTES,0.41576709427074504
Attendance,Attendance model,JMTES,0.39919333742627594
Attendance,Attendance model,JMTES,0.3971988908994187
Attendance,Attendance model,JMTES,0.38213076299016857
Attendance,Attendance model,JMTES,0.29675037533064563
Attendance,Attendance model,JMTES,0.4535509069139689
Attendance,Attendance model,JMTES,0.3701672037032903
Attendance,Attendance model,JMTES,0.3436576738555143
Attendance,Attendance model,JMTES,0.2815051030475789
Attendance,Attendance model,JMTES,0.40723321735987855
Attendance,Attendance model,JMTES,0.4499597498874296
Attendance,Attendance model,JMTES,0.3957373060402496
Attendance,Attendance model,JMTES,0.4962209740496304
Attendance,Attendance model,JMTES,0.5014676650481419
Attendance,Attendance model,JMTES,0.39691961067786735
Attendance,Attendance model,JMTES,0.40603684090745235
Attendance,Attendance model,JMTES,0.3745325405799765
Attendance,Attendance model,JMTES,0.40813523141371255
Attendance,Attendance model,JMTES,0.3118420219466133
Attendance,Attendance model,JMTES,0.3940552031621446
Attendance,Attendance model,JMTES,0.5387579735006609
Attendance,Attendance model,JMTES,0.4331909429160392
Attendance,Attendance model,JMTES,0.5052817246413973
Attendance,Attendance model,JMTES,0.39691961067786735
Attendance,Attendance model,JMTES,0.31412524555073423
Attendance,Attendance model,JMTES,0.31890091850418806
Attendance,Attendance model,JMTES,0.3474486718092913
Attendance,Attendance model,JMTES,0.9999999999999993
Attendance,Attendance model,JMTES,0.9999999999999993
Attendance,Attendance model,JMTES,0.33458528659223796
Attendance,Attendance model,JMTES,0.4331909429160392
Attendance,Attendance model,JMTES,0.48870376532511883
Attendance,Attendance model,JMTES,0.39441748243659175
Attendance,Attendance model,JMTES,0.46254789026864335
Attendance,Attendance model,JMTES,0.3163466564037606
Attendance,Attendance model,JMTES,0.31890091850418806
Attendance,Attendance model,JMTES,0.38575788027435853
Attendance,Attendance model,JMTES,0.5186222651428299
Attendance,Attendance model,JMTES,0.30300799522513006
Attendance,Attendance model,JMTES,0.435738559396065
Attendance,Attendance model,JMTES,0.3943806278085283
Attendance,Attendance model,JMTES,0.35430882077640913
Attendance,Attendance model,JMTES,0.37374945508540275
Attendance,Attendance model,JMTES,0.45493289271996673
Attendance,Attendance model,JMTES,0.49032714937382893
Attendance,Attendance model,JMTES,0.4010816662607963
Attendance,Attendance model,JMTES,0.4194967161084196
Attendance,Attendance model,JMTES,0.42845552319359814
Attendance,Attendance model,JMTES,0.39691961067786735
Attendance,Attendance model,JMTES,0.5810886174848567
Attendance,Attendance model,JMTES,0.4336933266263155
Attendance,Attendance model,JMTES,0.46538483297509375
Attendance,Attendance model,JMTES,0.4499597498874296
Attendance,Attendance model,JMTES,0.4976340068704408
Attendance,Attendance model,JMTES,0.5314838722542972
Attendance,Attendance model,JMTES,0.4196039452000191
Attendance,Attendance model,JMTES,0.5276636229602334
Attendance,Attendance model,JMTES,0.42785474676321933
Attendance,Attendance model,JMTES,0.4557685813194532
Attendance,Attendance model,JMTES,0.40974039343040375
Attendance,Attendance model,JMTES,0.43360600605969885
Attendance,Attendance model,JMTES,0.4589453259565424
Attendance,Attendance model,JMTES,0.33458528659223796
Attendance,Attendance model,JMTES,0.3905332190874847
Attendance,Attendance model,JMTES,0.3436576738555143
Attendance,Attendance model,JMTES,0.4864955475270443
Attendance,Attendance model,JMTES,0.4864955475270443
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.30940146560433485
Attendance,Attendance model,JMTES,0.3043694291592649
Attendance,Attendance model,JMTES,0.4589453259565424
Attendance,Attendance model,JMTES,0.3882769410660164
Attendance,Attendance model,JMTES,0.21777411536644375
Attendance,Attendance model,JMTES,0.3276337693168126
Attendance,Attendance model,JMTES,0.5314838722542972
Attendance,Attendance model,JMTES,0.4589453259565424
Attendance,Attendance model,JMTES,0.3849171250844119
Attendance,Attendance model,JMTES,0.3905332190874847
Attendance,Attendance model,JMTES,0.3905332190874847
Attendance,Attendance model,JMTES,0.35429871247684586
Attendance,Attendance model,JMTES,0.33552951384026497
Attendance,Attendance model,JMTES,0.39919333742627594
Attendance,Attendance model,JMTES,0.3885540581161595
Attendance,Attendance model,JMTES,0.5409798178233376
Attendance,Attendance model,JMTES,0.3324363408791091
Attendance,Attendance model,JMTES,0.28052200230195723
Attendance,Attendance model,JMTES,0.35240708962689254
Attendance,Attendance model,JMTES,0.31737985210911257
Attendance,Attendance model,JMTES,0.3590966116421836
Attendance,Attendance model,JMTES,0.3043694291592649
Attendance,Attendance model,JMTES,0.35430882077640913
Attendance,Attendance model,JMTES,0.3358481590518124
Attendance,Attendance model,JMTES,0.31890091850418806
Attendance,Attendance model,JMTES,0.3311799003694626
Attendance,Attendance model,JMTES,0.36528428136188174
Attendance,Attendance model,JMTES,0.4196039452000191
Attendance,Attendance model,JMTES,0.48558168288812553
Attendance,Attendance model,JMTES,0.5014676650481419
Attendance,Attendance model,JMTES,0.49240723395414576
Attendance,Attendance model,JMTES,0.5810886174848567
Attendance,Attendance model,JMTES,0.39691961067786735
Attendance,Attendance model,JMTES,0.3885540581161595
Attendance,Attendance model,JMTES,0.39919333742627594
Attendance,Attendance model,JMTES,0.5148433529408644
Attendance,Attendance model,JMTES,0.39691961067786735
Attendance,Attendance model,JMTES,0.4168284886646288
Attendance,Attendance model,JMTES,0.3726752887982271
Attendance,Attendance model,JMTES,0.3971988908994187
Attendance,Attendance model,JMTES,0.34418050705905767
Attendance,Attendance model,JMTES,0.3885540581161595
Attendance,Attendance model,JMTES,0.3232015365192304
Attendance,Attendance model,JMTES,0.3431398159613115
Attendance,Attendance model,JMTES,0.3905332190874847
Attendance,Attendance model,JMTES,0.3882769410660164
Attendance,Attendance model,JMTES,0.39919333742627594
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.33937590855695116
Attendance,Attendance model,JMTES,0.4425277478512208
Attendance,Attendance model,JMTES,0.4148067651589952
Attendance,Attendance model,JMTES,0.31083082601844725
Attendance,Attendance model,JMTES,0.4425277478512208
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.5366891126261628
Attendance,Attendance model,JMTES,0.36573451339865465
Attendance,Attendance model,JMTES,0.5735829092816749
Attendance,Attendance model,JMTES,0.4331909429160392
Attendance,Attendance model,JMTES,0.45942743944080583
Attendance,Attendance model,JMTES,0.31412524555073423
Attendance,Attendance model,JMTES,0.40603684090745235
Attendance,Attendance model,JMTES,0.343980042197937
Attendance,Attendance model,JMTES,0.41576709427074504
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.3232015365192304
Attendance,Attendance model,JMTES,0.41576709427074504
Attendance,Attendance model,JMTES,0.318647589734853
Attendance,Attendance model,JMTES,0.4526863820965202
Attendance,Attendance model,JMTES,0.5186222651428299
Attendance,Attendance model,JMTES,0.4993869617235919
Attendance,Attendance model,JMTES,0.42459694542349635
Attendance,Attendance model,JMTES,0.29540854874670763
Attendance,Attendance model,JMTES,0.4993869617235919
Attendance,Attendance model,JMTES,0.2774374467211978
Attendance,Attendance model,JMTES,0.3971988908994187
Attendance,Attendance model,JMTES,0.4268488894987492
Attendance,Attendance model,JMTES,0.31412524555073423
Attendance,Attendance model,JMTES,0.41576709427074504
Attendance,Attendance model,JMTES,0.5014676650481419
Attendance,Attendance model,JMTES,0.3885540581161595
Attendance,Attendance model,JMTES,0.3507984602964308
Attendance,Attendance model,JMTES,0.2640628246621738
Attendance,Attendance model,JMTES,0.27116623420736785
Attendance,Attendance model,JMTES,0.3590966116421836
Attendance,Attendance model,JMTES,0.3647155593410542
Attendance,Attendance model,JMTES,0.35615605419963614
Attendance,Attendance model,JMTES,0.4283477015164808
Attendance,Attendance model,JMTES,0.4616807051392965
Attendance,Attendance model,JMTES,0.3232015365192304
Attendance,Attendance model,JMTES,0.3847192901908496
Attendance,Attendance model,JMTES,0.42845552319359814
Attendance,Attendance model,JMTES,0.3061344749201392
Attendance,Attendance model,JMTES,0.34418050705905767
Attendance,Attendance model,JMTES,0.4616807051392965
Attendance,Attendance model,JMTES,0.6456363197594372
Attendance,Attendance model,JMTES,0.6437298387941724
Attendance,Attendance model,JMTES,0.3882769410660164
Attendance,Attendance model,JMTES,0.540499932040342
Attendance,Attendance model,JMTES,0.5646954022001682
Attendance,Attendance model,JMTES,0.39691961067786735
Attendance,Attendance model,JMTES,0.5186222651428299
Attendance,Attendance model,JMTES,0.35430882077640913
Attendance,Attendance model,JMTES,0.3971988908994187
Attendance,Attendance model,JMTES,0.30300799522513006
Attendance,Attendance model,JMTES,0.3760691717741269
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.44699627733735203
Attendance,Attendance model,JMTES,0.35827102112412906
Attendance,Attendance model,JMTES,0.39919333742627594
Attendance,Attendance model,JMTES,0.318647589734853
Attendance,Attendance model,JMTES,0.3971988908994187
Attendance,Attendance model,JMTES,0.30300799522513006
Attendance,Attendance model,JMTES,0.3760691717741269
Attendance,Attendance model,JMTES,0.35430882077640913
Attendance,Attendance model,JMTES,0.26418291418024975
Attendance,Attendance model,JMTES,0.3198563194546375
Attendance,Attendance model,JMTES,0.29540854874670763
Attendance,Attendance model,JMTES,0.3905332190874847
Attendance,Attendance model,JMTES,0.3507984602964308
Attendance,Attendance model,JMTES,0.43360600605969885
Attendance,Attendance model,JMTES,0.39919333742627594
Attendance,Attendance model,JMTES,0.3507984602964308
Attendance,Attendance model,JMTES,0.5276636229602334
Attendance,Attendance model,JMTES,0.4377225329106053
Attendance,Attendance model,JMTES,0.3630822462189751
Attendance,Attendance model,JMTES,0.3590966116421836
Attendance,Attendance model,JMTES,0.4255241120258689
Attendance,Attendance model,JMTES,0.3590966116421836
Attendance,Attendance model,JMTES,0.4864955475270443
Attendance,Attendance model,JMTES,0.32466238928922214
Attendance,Attendance model,JMTES,0.42989334710797117
Attendance,Attendance model,JMTES,0.49240723395414576
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.4395125592812227
Attendance,Attendance model,JMTES,0.3725848964979389
Attendance,Attendance model,JMTES,0.39919333742627594
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.4374633458890374
Attendance,Attendance model,JMTES,0.38688948255465294
Attendance,Attendance model,JMTES,0.33937590855695116
Attendance,Attendance model,JMTES,0.36528428136188174
Attendance,Attendance model,JMTES,0.4028768081917016
Attendance,Attendance model,JMTES,0.31532754670542956
Attendance,Attendance model,JMTES,0.4028768081917016
Attendance,Attendance model,JMTES,0.27116623420736785
Attendance,Attendance model,JMTES,0.4148067651589952
Attendance,Attendance model,JMTES,0.3701672037032903
Attendance,Attendance model,JMTES,0.41576709427074504
Attendance,Attendance model,JMTES,0.47872227661051214
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.3507984602964308
Attendance,Attendance model,JMTES,0.33211931398439803
Attendance,Attendance model,JMTES,0.2815051030475789
Attendance,Attendance model,JMTES,0.3507984602964308
Attendance,Attendance model,JMTES,0.3232015365192304
Attendance,Attendance model,JMTES,0.5319672655797153
Attendance,Attendance model,JMTES,0.42459694542349635
Attendance,Attendance model,JMTES,0.36760377130283634
Attendance,Attendance model,JMTES,0.42845552319359814
Attendance,Attendance model,JMTES,0.3985143724429282
Attendance,Attendance model,JMTES,0.3209082791649106
Attendance,Attendance model,JMTES,0.4941598880534765
Attendance,Attendance model,JMTES,0.3232015365192304
Attendance,Attendance model,JMTES,0.3052987372824322
Attendance,Attendance model,JMTES,0.29540854874670763
Attendance,Attendance model,JMTES,0.43221476140956594
Attendance,Attendance model,JMTES,0.2859598386446274
Attendance,Attendance model,JMTES,0.38939772809408424
Attendance,Attendance model,JMTES,0.5224494593677776
Attendance,Attendance model,JMTES,0.3827293762170226
Attendance,Attendance model,JMTES,0.48199912097087366
Attendance,Attendance model,JMTES,0.5186222651428299
Attendance,Attendance model,JMTES,0.4993869617235919
Attendance,Attendance model,JMTES,0.3232015365192304
Attendance,Attendance model,JMTES,0.3590966116421836
Attendance,Attendance model,JMTES,0.2645604742204807
Attendance,Attendance model,JMTES,0.4196039452000191
Attendance,Attendance model,JMTES,0.4118446525291396
Attendance,Attendance model,JMTES,0.4864955475270443
Attendance,Attendance model,JMTES,0.34845082261607163
Attendance,Attendance model,JMTES,0.5314838722542972
Attendance,Attendance model,JMTES,0.3905332190874847
Attendance,Attendance model,JMTES,0.3725848964979389
Attendance,Attendance model,JMTES,0.42459694542349635
Attendance,Attendance model,JMTES,0.33937590855695116
Attendance,Attendance model,JMTES,0.3507984602964308
Attendance,Attendance model,JMTES,0.4028768081917016
Attendance,Attendance model,JMTES,0.40087623759000907
Attendance,Attendance model,JMTES,0.3276337693168126
Attendance,Attendance model,JMTES,0.5348138646472325
Attendance,Attendance model,JMTES,0.3725848964979389
Attendance,Attendance model,JMTES,0.3276337693168126
Attendance,Attendance model,JMTES,0.2640628246621738
Attendance,Attendance model,JMTES,0.404346897554722
Attendance,Attendance model,JMTES,0.404346897554722
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.4336933266263155
Attendance,Attendance model,JMTES,0.3276337693168126
Attendance,Attendance model,JMTES,0.3760691717741269
Attendance,Attendance model,JMTES,0.49847238819609957
Attendance,Attendance model,JMTES,0.3288575399075895
Attendance,Attendance model,JMTES,0.20994750226001105
Attendance,Attendance model,JMTES,0.3303962825599891
Attendance,Attendance model,JMTES,0.318647589734853
Attendance,Attendance model,JMTES,0.4080456252027806
Attendance,Attendance model,JMTES,0.43360600605969885
Attendance,Attendance model,JMTES,0.46275548361518654
Attendance,Attendance model,JMTES,0.3885540581161595
Attendance,Attendance model,JMTES,0.40603684090745235
Attendance,Attendance model,JMTES,0.43360600605969885
