school,treatment,student_id,female,black,ses,grade,entry_date,enrolled_days,unexcused,excused,total_absences,unexcused_absence_rate,excused_absence_rate,total_absence_rate
JES,0,600403449,0,0,2,04,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600408783,0,0,0,04,2025-08-18,170,4.0,2.0,6.0,2.3529411764705883,1.1764705882352942,3.5294117647058822
JES,0,600412438,0,0,2,01,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600411600,0,0,1,01,2025-08-18,170,58.0,6.0,64.0,34.11764705882353,3.5294117647058822,37.64705882352941
JES,0,600412440,0,0,2,04,2025-08-18,170,64.0,8.0,72.0,37.64705882352941,4.705882352941177,42.35294117647059
JES,0,600412439,0,0,2,03,2025-08-18,170,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645
JES,0,600406445,0,1,2,03,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600411459,1,1,2,02,2025-08-18,170,12.0,1.0,13.0,7.0588235294117645,0.5882352941176471,7.647058823529412
JES,0,600410364,0,0,2,02,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600408733,1,0,0,04,2025-08-18,170,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647
JES,0,600411651,0,0,0,01,2025-08-18,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JES,0,600411650,0,0,0,01,2025-08-18,170,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647
JES,0,600410859,1,1,2,05,2025-08-18,170,17.0,0.0,17.0,10.0,0.0,10.0
JES,0,600407772,1,0,2,04,2025-08-18,170,19.0,5.0,24.0,11.176470588235295,2.941176470588235,14.117647058823529
JES,0,600402601,0,0,2,05,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600412869,0,1,2,01,2026-02-06,70,32.0,4.0,36.0,45.714285714285715,5.714285714285714,51.42857142857142
JES,0,600412870,1,1,2,03,2025-09-15,151,19.0,0.0,19.0,12.582781456953644,0.0,12.582781456953644
JES,0,600410122,0,1,2,KF,2025-08-18,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JES,0,600413014,1,0,2,01,2025-12-02,101,6.0,0.0,6.0,5.9405940594059405,0.0,5.9405940594059405
JES,0,600409878,1,0,2,KF,2025-08-18,170,10.0,4.0,14.0,5.88235294117647,2.3529411764705883,8.235294117647058
JES,0,600409915,1,1,0,KF,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600408347,0,1,0,02,2025-08-18,170,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600411693,0,1,2,02,2025-08-18,170,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411
JES,0,600410082,0,1,2,02,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600413210,0,1,0,01,2026-04-13,29,1.0,0.0,1.0,3.4482758620689653,0.0,3.4482758620689653
JES,0,600413209,0,1,0,01,2026-04-13,29,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600407750,0,0,2,04,2025-08-18,170,6.0,5.0,11.0,3.5294117647058822,2.941176470588235,6.470588235294119
JES,0,600409226,0,0,2,03,2025-08-18,170,18.0,6.0,24.0,10.588235294117647,3.5294117647058822,14.117647058823529
JES,0,600409227,0,0,2,03,2025-08-18,170,4.0,2.0,6.0,2.3529411764705883,1.1764705882352942,3.5294117647058822
JES,0,600408038,0,0,2,03,2025-08-18,170,76.0,0.0,76.0,44.70588235294118,0.0,44.70588235294118
JES,0,600410452,0,1,2,01,2025-08-18,170,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942
JES,0,600409085,1,1,2,01,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600412203,1,1,2,02,2025-08-18,170,34.0,3.0,37.0,20.0,1.7647058823529411,21.764705882352942
JES,0,600407385,1,1,2,02,2025-08-18,170,4.0,2.0,6.0,2.3529411764705883,1.1764705882352942,3.5294117647058822
JES,0,600408885,1,1,2,05,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600408886,0,1,2,03,2025-08-18,170,10.0,2.0,12.0,5.88235294117647,1.1764705882352942,7.0588235294117645
JES,0,600412480,0,1,2,KF,2025-08-18,170,28.0,5.0,33.0,16.470588235294116,2.941176470588235,19.411764705882355
JES,0,600412337,0,0,2,KF,2025-08-18,170,6.0,6.0,12.0,3.5294117647058822,3.5294117647058822,7.0588235294117645
JES,0,600408545,1,0,2,02,2025-08-18,170,10.0,2.0,12.0,5.88235294117647,1.1764705882352942,7.0588235294117645
JES,0,600410039,0,0,2,02,2025-08-18,170,5.0,1.0,6.0,2.941176470588235,0.5882352941176471,3.5294117647058822
JES,0,600410558,0,0,2,01,2025-08-18,170,3.0,4.0,7.0,1.7647058823529411,2.3529411764705883,4.117647058823529
JES,0,600407488,1,1,2,04,2025-08-18,170,30.0,4.0,34.0,17.647058823529413,2.3529411764705883,20.0
JES,0,600409826,1,0,2,03,2025-08-20,168,1.0,6.0,7.0,0.5952380952380952,3.571428571428571,4.166666666666666
JES,0,600410448,1,0,2,02,2025-08-18,170,26.0,8.0,34.0,15.294117647058824,4.705882352941177,20.0
JES,0,600411243,1,1,2,KF,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600410833,0,1,2,05,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600408074,0,1,2,02,2025-08-18,170,26.0,0.0,26.0,15.294117647058824,0.0,15.294117647058824
JES,0,600412687,1,1,2,02,2025-08-18,170,3.0,2.0,5.0,1.7647058823529411,1.1764705882352942,2.941176470588235
JES,0,600410553,1,1,2,03,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600411034,1,1,2,KF,2025-08-18,170,19.0,0.0,19.0,11.176470588235295,0.0,11.176470588235295
JES,0,600410554,1,1,2,05,2025-08-18,170,24.0,0.0,24.0,14.117647058823529,0.0,14.117647058823529
JES,0,600412444,1,1,2,03,2025-08-18,170,3.0,4.0,7.0,1.7647058823529411,2.3529411764705883,4.117647058823529
JES,0,600406213,1,1,2,05,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600411888,1,1,2,05,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600407668,1,1,2,03,2025-08-18,170,30.0,0.0,30.0,17.647058823529413,0.0,17.647058823529413
JES,0,600406851,0,1,2,03,2025-08-18,170,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411
JES,0,600412658,0,1,2,04,2025-08-18,170,16.0,10.0,26.0,9.411764705882353,5.88235294117647,15.294117647058824
JES,0,600403574,0,1,2,05,2025-08-18,170,21.0,0.0,21.0,12.352941176470589,0.0,12.352941176470589
JES,0,600412449,0,0,0,KF,2025-08-18,170,9.0,5.0,14.0,5.294117647058823,2.941176470588235,8.235294117647058
JES,0,600413153,1,0,0,KF,2026-03-05,51,8.0,0.0,8.0,15.686274509803921,0.0,15.686274509803921
JES,0,600409880,1,1,2,KF,2025-08-18,170,8.0,4.0,12.0,4.705882352941177,2.3529411764705883,7.0588235294117645
JES,0,600410672,1,0,2,05,2025-08-18,170,35.0,1.0,36.0,20.588235294117645,0.5882352941176471,21.176470588235293
JES,0,600411456,0,1,2,01,2025-08-18,170,74.0,2.0,76.0,43.529411764705884,1.1764705882352942,44.70588235294118
JES,0,600412260,1,1,2,05,2025-08-18,170,8.0,2.0,10.0,4.705882352941177,1.1764705882352942,5.88235294117647
JES,0,600412702,1,1,0,KF,2025-08-18,170,33.0,0.0,33.0,19.411764705882355,0.0,19.411764705882355
JES,0,600409251,1,0,2,04,2025-08-18,170,19.0,3.0,22.0,11.176470588235295,1.7647058823529411,12.941176470588237
JES,0,600408963,0,1,2,03,2025-09-30,140,31.0,0.0,31.0,22.142857142857142,0.0,22.142857142857142
JES,0,600410375,0,1,1,KF,2025-08-18,170,19.0,1.0,20.0,11.176470588235295,0.5882352941176471,11.76470588235294
JES,0,600406630,1,1,1,03,2025-08-18,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JES,0,600410376,1,1,1,01,2025-08-18,170,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647
JES,0,600406611,1,1,0,05,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600406599,1,1,2,05,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600411146,1,1,2,05,2025-08-18,170,13.0,10.0,23.0,7.647058823529412,5.88235294117647,13.529411764705882
JES,0,600407756,0,1,2,03,2025-08-18,170,9.0,3.0,12.0,5.294117647058823,1.7647058823529411,7.0588235294117645
JES,0,600409199,0,1,2,01,2025-08-18,170,39.0,0.0,39.0,22.941176470588236,0.0,22.941176470588236
JES,0,600404982,0,0,2,05,2026-03-17,43,16.0,0.0,16.0,37.2093023255814,0.0,37.2093023255814
JES,0,600407824,0,0,2,04,2025-08-18,170,40.0,0.0,40.0,23.52941176470588,0.0,23.52941176470588
JES,0,600412292,0,0,2,02,2025-08-18,170,9.0,1.0,10.0,5.294117647058823,0.5882352941176471,5.88235294117647
JES,0,600412291,1,0,2,01,2025-08-18,170,10.0,1.0,11.0,5.88235294117647,0.5882352941176471,6.470588235294119
JES,0,600412935,0,1,2,01,2025-10-27,121,11.0,0.0,11.0,9.090909090909092,0.0,9.090909090909092
JES,0,600411563,1,1,2,01,2025-08-18,170,11.0,2.0,13.0,6.470588235294119,1.1764705882352942,7.647058823529412
JES,0,600407436,0,1,0,04,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600410241,0,1,2,02,2025-10-06,136,37.0,8.0,45.0,27.205882352941174,5.88235294117647,33.088235294117645
JES,0,600410235,1,1,2,04,2025-10-06,136,30.0,3.0,33.0,22.058823529411764,2.2058823529411766,24.264705882352942
JES,0,600412911,1,0,2,02,2025-10-08,134,35.0,1.0,36.0,26.119402985074625,0.7462686567164178,26.865671641791046
JES,0,600412910,0,0,2,01,2025-10-08,134,38.0,0.0,38.0,28.35820895522388,0.0,28.35820895522388
JES,0,600410213,1,1,2,04,2025-08-18,170,1.0,1.0,2.0,0.5882352941176471,0.5882352941176471,1.1764705882352942
JES,0,600410210,0,1,2,04,2025-08-18,170,0.0,1.0,1.0,0.0,0.5882352941176471,0.5882352941176471
JES,0,600412252,0,0,2,KF,2025-09-02,160,2.0,9.0,11.0,1.25,5.625,6.875000000000001
JES,0,600406861,1,1,1,03,2025-08-18,170,7.0,1.0,8.0,4.117647058823529,0.5882352941176471,4.705882352941177
JES,0,600409065,1,0,2,03,2025-08-18,170,21.0,7.0,28.0,12.352941176470589,4.117647058823529,16.470588235294116
JES,0,600412758,0,1,0,KF,2025-08-18,170,13.0,1.0,14.0,7.647058823529412,0.5882352941176471,8.235294117647058
JES,0,600411173,1,0,2,01,2025-08-18,170,10.0,2.0,12.0,5.88235294117647,1.1764705882352942,7.0588235294117645
JES,0,600411534,0,0,2,KF,2025-08-18,170,14.0,2.0,16.0,8.235294117647058,1.1764705882352942,9.411764705882353
JES,0,600411483,0,0,0,01,2026-04-27,20,10.0,0.0,10.0,50.0,0.0,50.0
JES,0,600412838,1,1,1,04,2025-08-29,161,7.0,2.0,9.0,4.3478260869565215,1.2422360248447204,5.590062111801243
JES,0,600413091,0,0,0,05,2026-01-15,79,8.0,0.0,8.0,10.126582278481013,0.0,10.126582278481013
JES,0,600413090,0,0,0,02,2026-01-15,79,6.0,0.0,6.0,7.59493670886076,0.0,7.59493670886076
JES,0,600405695,1,0,2,04,2025-08-18,170,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411
JES,0,600406917,1,1,2,04,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600411829,0,1,0,03,2025-08-18,170,18.0,2.0,20.0,10.588235294117647,1.1764705882352942,11.76470588235294
JES,0,600411521,1,1,2,05,2025-08-18,170,66.0,0.0,66.0,38.82352941176471,0.0,38.82352941176471
JES,0,600409863,0,0,0,01,2025-08-18,170,5.0,3.0,8.0,2.941176470588235,1.7647058823529411,4.705882352941177
JES,0,600407827,0,1,0,04,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600412212,0,0,0,KF,2025-08-18,170,11.0,4.0,15.0,6.470588235294119,2.3529411764705883,8.823529411764707
JES,0,600412701,1,0,2,KF,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600409817,1,0,2,04,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600410134,0,1,2,01,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600412661,1,1,2,04,2025-08-18,170,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647
JES,0,600406862,0,1,2,05,2025-09-30,140,66.0,0.0,66.0,47.14285714285714,0.0,47.14285714285714
JES,0,600412447,1,1,2,KF,2025-08-18,170,7.0,3.0,10.0,4.117647058823529,1.7647058823529411,5.88235294117647
JES,0,600410531,1,0,2,02,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600409882,1,0,0,KF,2025-08-18,170,4.0,2.0,6.0,2.3529411764705883,1.1764705882352942,3.5294117647058822
JES,0,600406340,1,0,0,03,2025-08-18,170,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823
JES,0,600408623,0,0,1,04,2025-08-18,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JES,0,600409883,1,1,2,KF,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600407345,0,1,2,04,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600409093,1,1,2,04,2025-08-18,170,14.0,0.0,14.0,8.235294117647058,0.0,8.235294117647058
JES,0,600411949,1,1,1,05,2025-08-18,170,14.0,1.0,15.0,8.235294117647058,0.5882352941176471,8.823529411764707
JES,0,600407829,0,1,2,03,2025-08-18,170,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883
JES,0,600407469,0,1,2,04,2025-08-18,170,29.0,4.0,33.0,17.058823529411764,2.3529411764705883,19.411764705882355
JES,0,600412014,0,1,2,03,2025-08-18,170,22.0,0.0,22.0,12.941176470588237,0.0,12.941176470588237
JES,0,600412314,1,0,1,KF,2025-08-18,170,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645
JES,0,600412896,1,1,2,KF,2025-09-29,141,9.0,3.0,12.0,6.382978723404255,2.127659574468085,8.51063829787234
JES,0,600412897,0,1,2,01,2025-09-29,141,11.0,3.0,14.0,7.801418439716312,2.127659574468085,9.929078014184398
JES,0,600412898,0,1,2,04,2025-09-29,141,13.0,3.0,16.0,9.219858156028367,2.127659574468085,11.347517730496454
JES,0,600408447,0,1,2,04,2025-08-18,170,48.0,15.0,63.0,28.235294117647058,8.823529411764707,37.05882352941177
JES,0,600406750,0,0,0,05,2025-08-18,170,32.0,0.0,32.0,18.823529411764707,0.0,18.823529411764707
JES,0,600412789,0,1,2,02,2026-02-12,66,8.0,0.0,8.0,12.121212121212121,0.0,12.121212121212121
JES,0,600405781,0,0,2,05,2026-01-06,86,18.0,0.0,18.0,20.930232558139537,0.0,20.930232558139537
JES,0,600413067,1,1,2,04,2026-01-06,86,1.0,2.0,3.0,1.1627906976744187,2.3255813953488373,3.488372093023256
JES,0,600407830,0,1,0,04,2025-08-18,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JES,0,600407388,1,0,0,02,2025-08-18,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JES,0,600411458,1,0,2,01,2025-08-18,170,13.0,11.0,24.0,7.647058823529412,6.470588235294119,14.117647058823529
JES,0,600407343,1,0,2,05,2025-08-18,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JES,0,600407344,0,0,2,04,2025-08-18,170,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942
JES,0,600413167,1,1,0,01,2026-03-18,42,9.0,0.0,9.0,21.428571428571427,0.0,21.428571428571427
JES,0,600411858,0,1,2,02,2026-03-02,54,2.0,0.0,2.0,3.7037037037037033,0.0,3.7037037037037033
JES,0,600408230,1,1,2,05,2025-08-18,170,14.0,2.0,16.0,8.235294117647058,1.1764705882352942,9.411764705882353
JES,0,600407310,1,1,2,02,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600408582,1,0,2,02,2025-09-16,150,27.0,10.0,37.0,18.0,6.666666666666667,24.666666666666668
JES,0,600413007,0,1,2,04,2025-12-01,102,12.0,0.0,12.0,11.76470588235294,0.0,11.76470588235294
JES,0,600405065,0,1,2,05,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600413016,0,1,2,03,2025-12-02,101,2.0,0.0,2.0,1.9801980198019802,0.0,1.9801980198019802
JES,0,600403467,0,0,0,05,2025-08-18,170,5.0,6.0,11.0,2.941176470588235,3.5294117647058822,6.470588235294119
JES,0,600412305,0,0,0,KF,2025-08-18,170,0.0,1.0,1.0,0.0,0.5882352941176471,0.5882352941176471
JES,0,600408881,1,0,0,03,2025-08-18,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JES,0,600408494,0,0,2,03,2025-08-18,170,32.0,4.0,36.0,18.823529411764707,2.3529411764705883,21.176470588235293
JES,0,600410365,1,0,2,01,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600410088,0,1,2,03,2025-08-18,170,20.0,13.0,33.0,11.76470588235294,7.647058823529412,19.411764705882355
JES,0,600412012,0,1,2,03,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600407831,0,1,2,04,2025-08-18,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JES,0,600412689,0,1,0,KF,2025-08-18,170,20.0,0.0,20.0,11.76470588235294,0.0,11.76470588235294
JES,0,600412827,0,1,2,03,2025-08-27,163,56.0,2.0,58.0,34.355828220858896,1.2269938650306749,35.58282208588957
JES,0,600412818,0,0,0,04,2025-08-22,166,3.0,0.0,3.0,1.8072289156626504,0.0,1.8072289156626504
JES,0,600410882,0,0,2,02,2025-08-18,170,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647
JES,0,600411933,1,1,2,KF,2025-08-18,170,47.0,5.0,52.0,27.647058823529413,2.941176470588235,30.58823529411765
JES,0,600410846,1,0,1,02,2025-08-18,170,10.0,3.0,13.0,5.88235294117647,1.7647058823529411,7.647058823529412
JES,0,600411697,1,1,1,KF,2025-08-18,170,16.0,3.0,19.0,9.411764705882353,1.7647058823529411,11.176470588235295
JES,0,600406616,0,0,2,03,2025-08-18,170,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600405795,1,0,2,05,2025-08-18,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JES,0,600411446,1,1,2,01,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600413044,0,1,0,04,2026-01-07,85,5.0,3.0,8.0,5.88235294117647,3.5294117647058822,9.411764705882353
JES,0,600411572,1,1,2,04,2025-08-18,170,15.0,0.0,15.0,8.823529411764707,0.0,8.823529411764707
JES,0,600411508,1,1,2,KF,2025-08-18,170,42.0,0.0,42.0,24.705882352941178,0.0,24.705882352941178
JES,0,600410887,1,1,0,02,2025-08-18,170,56.0,0.0,56.0,32.94117647058823,0.0,32.94117647058823
JES,0,600406405,1,1,2,05,2025-08-18,170,13.0,0.0,13.0,7.647058823529412,0.0,7.647058823529412
JES,0,600411660,0,0,2,KF,2025-08-18,170,28.0,0.0,28.0,16.470588235294116,0.0,16.470588235294116
JES,0,600411659,1,0,2,KF,2025-08-18,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JES,0,600407834,1,1,2,04,2025-08-18,170,25.0,0.0,25.0,14.705882352941178,0.0,14.705882352941178
JES,0,600410842,1,1,0,04,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600412576,0,1,2,04,2025-08-18,170,56.0,2.0,58.0,32.94117647058823,1.1764705882352942,34.11764705882353
JES,0,600412297,1,1,2,02,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600412296,1,1,2,04,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600411919,1,1,1,02,2025-08-18,170,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645
JES,0,600408964,1,0,2,03,2025-08-18,170,21.0,0.0,21.0,12.352941176470589,0.0,12.352941176470589
JES,0,600410500,0,1,2,04,2025-09-11,153,21.0,6.0,27.0,13.725490196078432,3.9215686274509802,17.647058823529413
JES,0,600412595,0,0,2,04,2025-08-18,170,6.0,3.0,9.0,3.5294117647058822,1.7647058823529411,5.294117647058823
JES,0,600412594,1,0,2,01,2025-08-18,170,8.0,2.0,10.0,4.705882352941177,1.1764705882352942,5.88235294117647
JES,0,600413113,1,0,2,03,2026-02-09,69,5.0,0.0,5.0,7.246376811594203,0.0,7.246376811594203
JES,0,600410312,0,0,2,KF,2025-08-18,170,58.0,35.0,93.0,34.11764705882353,20.588235294117645,54.70588235294118
JES,0,600412371,0,0,2,KF,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600412685,0,1,0,01,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600412686,1,1,0,03,2025-08-18,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JES,0,600408830,0,1,2,02,2025-08-19,169,1.0,4.0,5.0,0.591715976331361,2.366863905325444,2.9585798816568047
JES,0,600407288,1,1,2,03,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600410368,0,0,2,02,2025-08-18,170,4.0,4.0,8.0,2.3529411764705883,2.3529411764705883,4.705882352941177
JES,0,600407216,0,1,0,03,2025-08-18,170,10.0,1.0,11.0,5.88235294117647,0.5882352941176471,6.470588235294119
JES,0,600406459,0,0,2,04,2025-08-18,170,8.0,7.0,15.0,4.705882352941177,4.117647058823529,8.823529411764707
JES,0,600412757,1,1,2,KF,2025-08-18,170,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645
JES,0,600411042,1,1,1,KF,2025-08-18,170,4.0,2.0,6.0,2.3529411764705883,1.1764705882352942,3.5294117647058822
JES,0,600412352,0,1,2,KF,2025-08-22,166,14.0,11.0,25.0,8.433734939759036,6.626506024096386,15.060240963855422
JES,0,600408849,1,1,2,03,2025-08-18,170,26.0,1.0,27.0,15.294117647058824,0.5882352941176471,15.88235294117647
JES,0,600412299,1,0,2,KF,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600403473,0,1,0,05,2025-08-18,170,5.0,2.0,7.0,2.941176470588235,1.1764705882352942,4.117647058823529
JES,0,600411542,0,0,1,01,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600406828,0,0,2,05,2025-08-18,170,20.0,3.0,23.0,11.76470588235294,1.7647058823529411,13.529411764705882
JES,0,600413208,1,1,0,05,2026-04-13,29,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600406312,0,1,2,05,2025-08-18,170,33.0,2.0,35.0,19.411764705882355,1.1764705882352942,20.588235294117645
JES,0,600409007,0,1,2,03,2026-01-09,83,9.0,0.0,9.0,10.843373493975903,0.0,10.843373493975903
JES,0,600412283,1,1,2,02,2025-08-18,170,19.0,4.0,23.0,11.176470588235295,2.3529411764705883,13.529411764705882
JES,0,600412829,1,0,0,04,2025-08-20,168,9.0,2.0,11.0,5.357142857142857,1.1904761904761905,6.547619047619048
JES,0,600412964,0,0,0,05,2025-11-05,115,10.0,0.0,10.0,8.695652173913043,0.0,8.695652173913043
JES,0,600410173,0,1,2,KF,2025-08-18,170,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647
JES,0,600410036,0,1,1,02,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600412621,0,1,1,KF,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600412963,0,0,0,04,2025-11-05,115,7.0,0.0,7.0,6.086956521739131,0.0,6.086956521739131
JES,0,600405994,0,1,2,05,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600413182,0,1,0,05,2026-04-01,37,2.0,0.0,2.0,5.405405405405405,0.0,5.405405405405405
JES,0,600411148,0,1,0,01,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600413196,0,1,0,04,2026-04-03,35,5.0,0.0,5.0,14.285714285714285,0.0,14.285714285714285
JES,0,600408955,1,1,2,05,2025-08-18,170,36.0,0.0,36.0,21.176470588235293,0.0,21.176470588235293
JES,0,600409912,0,1,2,01,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600408598,0,0,2,03,2025-08-18,170,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600408394,0,0,2,03,2025-08-18,170,0.0,2.0,2.0,0.0,1.1764705882352942,1.1764705882352942
JES,0,600409886,1,0,2,KF,2025-08-18,170,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411
JES,0,600410257,1,0,2,02,2025-08-18,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JES,0,600412750,1,0,2,KF,2025-10-10,132,16.0,0.0,16.0,12.121212121212121,0.0,12.121212121212121
JES,0,600405125,0,0,2,04,2025-10-10,132,33.0,0.0,33.0,25.0,0.0,25.0
JES,0,600411748,0,0,2,01,2025-08-18,170,19.0,0.0,19.0,11.176470588235295,0.0,11.176470588235295
JES,0,600412754,0,0,2,KF,2025-08-18,170,20.0,0.0,20.0,11.76470588235294,0.0,11.76470588235294
JES,0,600407839,1,1,0,04,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600412082,0,0,2,04,2026-01-06,86,7.0,0.0,7.0,8.13953488372093,0.0,8.13953488372093
JES,0,600412081,1,0,2,03,2025-08-18,170,42.0,0.0,42.0,24.705882352941178,0.0,24.705882352941178
JES,0,600412083,0,1,2,01,2025-08-18,170,20.0,0.0,20.0,11.76470588235294,0.0,11.76470588235294
JES,0,600412312,0,0,2,KF,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600406674,0,1,2,03,2025-08-18,170,6.0,2.0,8.0,3.5294117647058822,1.1764705882352942,4.705882352941177
JES,0,600413128,0,0,2,03,2026-02-24,58,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600413127,1,0,2,01,2026-02-24,58,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600410707,1,1,2,02,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
