school,student_id,state_report_id,student_grade,gender,ethnic_name,student_age,meal_status_code,student_status_current,entry_date,entry_code,unexcused,excused,unexcused_absence_pct,excused_absence_pct,total_absence_pct,school_l1_referrals,school_l2_referrals,school_l3_referrals,school_l4_referrals,total_school_referrals,bus_l1_referrals,bus_l2_referrals,bus_l3_referrals,total_bus_referrals
JMTES,600412710,4682365171,05,Male,Black,11,04,A,45887.0,R,13.0,4.0,7.647058823529412,2.3529411764705883,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411404,4641154057,01,Male,NonBlack,8,03,A,45887.0,R,3.0,3.0,1.7647058823529411,1.7647058823529411,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410045,8446347283,KF,Male,Black,6,04,A,45887.0,R,16.0,2.0,9.411764705882353,1.1764705882352942,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600403679,6046223837,05,Female,Black,10,05,A,46028.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406720,8125147671,05,Male,NonBlack,10,03,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411234,1864278366,01,Male,Black,6,03,A,45887.0,R,11.0,8.0,6.470588235294119,4.705882352941177,11.176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409487,2640086234,02,Male,Black,7,05,A,45887.0,R,2.0,2.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600413179,4746135135,02,Male,NonBlack,8,03,A,46112.0,C,1.0,1.0,0.5882352941176471,0.5882352941176471,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412926,3703313137,05,Male,NonBlack,11,05,A,45950.0,S,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410080,5724088766,02,Male,Black,8,05,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407470,1315745302,04,Female,Black,10,05,A,45887.0,R,15.0,2.0,8.823529411764707,1.1764705882352942,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600405159,7646077884,05,Male,Black,11,04,A,45887.0,R,6.0,4.0,3.5294117647058822,2.3529411764705883,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409043,6077611486,01,Female,Black,7,04,A,45887.0,R,10.0,7.0,5.88235294117647,4.117647058823529,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600413083,2337025058,KF,Male,NonBlack,7,03,A,46034.0,C,12.0,0.0,7.0588235294117645,0.0,7.0588235294117645,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
JMTES,600406404,6267083013,05,Male,Black,11,05,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408135,7353378724,02,Female,Black,7,01,A,45905.0,R,12.0,0.0,7.0588235294117645,0.0,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407487,3184567403,04,Male,Black,11,05,A,45887.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412112,7043344185,KF,Male,NonBlack,7,02,A,45887.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407666,8125864388,02,Female,Black,7,05,A,45887.0,R,6.0,3.0,3.5294117647058822,1.7647058823529411,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408799,3866271105,03,Male,Black,9,04,A,45887.0,R,11.0,1.0,6.470588235294119,0.5882352941176471,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407466,7338167117,04,Male,Black,10,01,A,45887.0,R,11.0,1.0,6.470588235294119,0.5882352941176471,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407361,3722378753,02,Female,Black,8,04,A,45887.0,R,9.0,6.0,5.294117647058823,3.5294117647058822,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600405076,6582245565,05,Male,NonBlack,11,05,A,45887.0,R,2.0,3.0,1.1764705882352942,1.7647058823529411,2.941176470588235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600410705,8773273437,01,Male,Black,7,04,A,45887.0,R,8.0,16.0,4.705882352941177,9.411764705882353,14.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410621,7236422373,03,Female,Black,8,04,A,45887.0,R,21.0,3.0,12.352941176470589,1.7647058823529411,14.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410618,3271505584,04,Female,Black,9,04,A,45887.0,R,14.0,4.0,8.235294117647058,2.3529411764705883,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412695,4623523568,KF,Male,Black,6,03,A,45887.0,R,4.0,4.0,2.3529411764705883,2.3529411764705883,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411878,1336070802,KF,Male,Black,6,05,A,45887.0,S,2.0,2.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409641,4382831712,04,Male,Black,10,01,A,45887.0,R,9.0,1.0,5.294117647058823,0.5882352941176471,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412374,7121718815,KF,Male,Black,6,03,A,45887.0,R,2.0,1.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411734,3200538073,01,Male,NonBlack,7,01,A,45887.0,R,1.0,6.0,0.5882352941176471,3.5294117647058822,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408005,2663825622,03,Male,NonBlack,10,05,A,45887.0,R,21.0,0.0,12.352941176470589,0.0,12.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408011,2822667608,03,Male,NonBlack,10,05,A,45887.0,R,18.0,0.0,10.588235294117647,0.0,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407760,7485051507,03,Male,NonBlack,9,05,A,45887.0,R,7.0,6.0,4.117647058823529,3.5294117647058822,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408148,1816302634,04,Female,Black,10,03,A,45887.0,R,11.0,2.0,6.470588235294119,1.1764705882352942,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409900,5548007443,KF,Male,Black,6,03,A,45887.0,R,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411481,4414566808,01,Female,NonBlack,7,05,A,45887.0,R,11.0,5.0,6.470588235294119,2.941176470588235,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411870,2501015114,03,Female,NonBlack,9,03,A,45887.0,S,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410708,5743316164,02,Female,NonBlack,8,01,A,45887.0,R,7.0,12.0,4.117647058823529,7.0588235294117645,11.176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412562,5530858403,KF,Male,NonBlack,6,06,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412563,3012681061,02,Female,NonBlack,8,06,A,45887.0,C,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410168,3737167037,KF,Female,NonBlack,6,05,A,45931.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408578,5344063388,03,Male,NonBlack,9,05,A,45887.0,R,8.0,2.0,4.705882352941177,1.1764705882352942,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409359,5706575787,02,Male,NonBlack,8,05,A,46042.0,R,10.0,0.0,5.88235294117647,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408746,8006355226,01,Female,Black,6,05,A,45887.0,R,4.0,7.0,2.3529411764705883,4.117647058823529,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410640,3664874024,04,Male,Black,10,04,A,45887.0,R,5.0,2.0,2.941176470588235,1.1764705882352942,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JMTES,600407489,3086426141,04,Male,NonBlack,10,05,A,45887.0,R,4.0,4.0,2.3529411764705883,2.3529411764705883,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410084,8820647401,02,Male,NonBlack,8,05,A,45887.0,R,6.0,3.0,3.5294117647058822,1.7647058823529411,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412415,5378782154,03,Male,NonBlack,9,02,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411927,5624117323,01,Male,Black,6,04,A,45887.0,R,22.0,7.0,12.941176470588237,4.117647058823529,17.058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411926,4478051735,02,Male,Black,8,04,A,45887.0,R,15.0,7.0,8.823529411764707,4.117647058823529,12.941176470588237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407340,5572072533,03,Female,Black,8,02,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407917,1325788223,04,Female,Black,9,02,A,45887.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600403711,1388351827,04,Male,Black,11,02,A,45887.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407919,3746081372,04,Male,Black,9,02,A,45887.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408219,8143284674,04,Male,Black,10,05,A,45887.0,R,17.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410653,4433180550,04,Female,NonBlack,10,04,A,45887.0,R,20.0,4.0,11.76470588235294,2.3529411764705883,14.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408901,1867102841,03,Male,NonBlack,8,05,A,45931.0,R,78.0,21.0,45.88235294117647,12.352941176470589,58.235294117647065,0.0,2.0,5.0,2.0,9.0,0.0,0.0,0.0,0.0
JMTES,600411867,7188336652,03,Female,NonBlack,9,05,A,45887.0,R,19.0,2.0,11.176470588235295,1.1764705882352942,12.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408098,1036381026,04,Female,Black,10,04,A,45887.0,R,0.0,7.0,0.0,4.117647058823529,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411795,4262612834,KF,Female,Black,6,05,A,45887.0,R,5.0,1.0,2.941176470588235,0.5882352941176471,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411434,2586406567,01,Male,NonBlack,7,05,A,45887.0,R,3.0,4.0,1.7647058823529411,2.3529411764705883,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600413232,5607760756,04,Female,NonBlack,10,03,A,46141.0,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411045,7485705313,KF,Male,NonBlack,6,05,A,45887.0,R,4.0,8.0,2.3529411764705883,4.705882352941177,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412684,2456201474,KF,Male,NonBlack,6,05,A,45887.0,R,5.0,3.0,2.941176470588235,1.7647058823529411,4.705882352941177,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
JMTES,600403920,8245060372,05,Female,Black,11,03,A,45887.0,R,1.0,5.0,0.5882352941176471,2.941176470588235,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600405055,3500358682,05,Male,Black,11,04,A,45887.0,R,14.0,12.0,8.235294117647058,7.0588235294117645,15.294117647058824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600406350,4362552306,03,Male,NonBlack,9,05,A,45887.0,R,11.0,1.0,6.470588235294119,0.5882352941176471,7.0588235294117645,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600405162,3450865264,05,Female,Black,11,05,A,45887.0,R,0.0,4.0,0.0,2.3529411764705883,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410645,3072385725,01,Female,Black,7,04,A,45887.0,R,6.0,1.0,3.5294117647058822,0.5882352941176471,4.117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600408524,6167306126,01,Female,Black,7,05,A,45887.0,R,14.0,3.0,8.235294117647058,1.7647058823529411,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412937,2371472172,02,Female,Black,8,04,A,45958.0,C,8.0,8.0,4.705882352941177,4.705882352941177,9.411764705882353,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
JMTES,600411721,2242151636,KF,Male,Black,6,05,A,45967.0,R,23.0,10.0,13.529411764705882,5.88235294117647,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411397,6151244554,01,Male,NonBlack,7,01,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411581,2678158112,KF,Male,NonBlack,6,03,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412693,2773637117,04,Female,NonBlack,10,03,A,45887.0,C,7.0,9.0,4.117647058823529,5.294117647058823,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411388,5514732636,01,Male,Black,7,05,A,45887.0,R,4.0,9.0,2.3529411764705883,5.294117647058823,7.647058823529412,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600412699,2613845252,05,Male,Black,11,04,A,45887.0,C,9.0,9.0,5.294117647058823,5.294117647058823,10.588235294117647,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600408769,4422417576,03,Female,Black,9,03,A,45887.0,R,10.0,1.0,5.88235294117647,0.5882352941176471,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408595,2538150711,03,Male,NonBlack,9,01,A,45887.0,R,14.0,1.0,8.235294117647058,0.5882352941176471,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412980,7181630116,05,Male,NonBlack,11,04,A,45973.0,C,1.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411647,1406143841,05,Male,Black,11,05,A,46042.0,R,3.0,2.0,1.7647058823529411,1.1764705882352942,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409138,5431857508,03,Female,NonBlack,9,05,A,45887.0,R,13.0,2.0,7.647058823529412,1.1764705882352942,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408872,1220227128,03,Male,Black,9,05,A,45887.0,R,7.0,2.0,4.117647058823529,1.1764705882352942,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407373,6526160525,02,Female,Black,8,05,A,45887.0,R,5.0,2.0,2.941176470588235,1.1764705882352942,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407376,8846558483,03,Male,Black,9,05,A,45887.0,R,7.0,3.0,4.117647058823529,1.7647058823529411,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411727,5136557031,01,Male,Black,8,03,A,45887.0,R,19.0,12.0,11.176470588235295,7.0588235294117645,18.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409862,2687885447,05,Male,Black,12,01,A,45887.0,R,3.0,12.0,1.7647058823529411,7.0588235294117645,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408601,5300537021,03,Female,Black,9,03,A,45887.0,R,20.0,4.0,11.76470588235294,2.3529411764705883,14.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412366,4361857418,KF,Male,Black,6,04,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412318,5533781378,KF,Female,Black,6,01,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600404870,2428072217,04,Male,Black,10,05,A,45887.0,R,8.0,1.0,4.705882352941177,0.5882352941176471,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408526,3241060711,01,Male,Black,7,05,A,45887.0,R,10.0,2.0,5.88235294117647,1.1764705882352942,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406453,5583404177,03,Male,Black,9,05,A,45887.0,R,14.0,2.0,8.235294117647058,1.1764705882352942,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410160,4345341862,01,Male,Black,7,01,A,45887.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409408,3164676654,02,Male,Black,8,01,A,45887.0,R,10.0,5.0,5.88235294117647,2.941176470588235,8.823529411764707,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600412289,4844167431,01,Male,NonBlack,7,04,A,45887.0,R,1.0,3.0,0.5882352941176471,1.7647058823529411,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412360,5336475157,01,Male,NonBlack,7,04,A,45887.0,C,1.0,2.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412249,8675730682,04,Male,NonBlack,10,01,A,45971.0,R,3.0,5.0,1.7647058823529411,2.941176470588235,4.705882352941177,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600411539,6567815081,02,Female,Black,8,04,A,45887.0,R,14.0,0.0,8.235294117647058,0.0,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412747,4547170126,05,Female,Black,11,05,A,45887.0,C,3.0,1.0,1.7647058823529411,0.5882352941176471,2.3529411764705883,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600406790,6731314378,05,Female,NonBlack,10,04,A,45887.0,R,12.0,0.0,7.0588235294117645,0.0,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411535,4084433684,05,Male,NonBlack,12,04,A,45937.0,R,12.0,12.0,7.0588235294117645,7.0588235294117645,14.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600404873,7650711335,04,Female,NonBlack,10,05,A,45887.0,R,1.0,4.0,0.5882352941176471,2.3529411764705883,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600404566,6214415134,05,Male,NonBlack,11,05,A,46111.0,R,0.0,2.0,0.0,1.1764705882352942,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409662,7547246538,02,Male,Black,9,05,A,45887.0,R,10.0,1.0,5.88235294117647,0.5882352941176471,6.470588235294119,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600410633,6460331602,02,Female,NonBlack,8,03,A,46028.0,R,0.0,1.0,0.0,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411048,8172887263,KF,Female,Black,6,05,A,45887.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406563,2731456321,05,Male,Black,10,04,A,45887.0,R,6.0,1.0,3.5294117647058822,0.5882352941176471,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407781,7522831464,04,Male,NonBlack,10,03,A,45887.0,R,7.0,7.0,4.117647058823529,4.117647058823529,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410348,6610438707,03,Female,Black,8,05,A,45887.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406749,2503244207,05,Male,Black,11,05,A,45887.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600405083,5218830241,05,Male,NonBlack,11,04,A,45887.0,R,12.0,1.0,7.0588235294117645,0.5882352941176471,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409314,2403205656,02,Male,Black,8,04,A,45887.0,R,18.0,1.0,10.588235294117647,0.5882352941176471,11.176470588235295,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
JMTES,600405112,5072385583,04,Female,Black,10,04,A,45887.0,R,9.0,1.0,5.294117647058823,0.5882352941176471,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411220,4054733613,01,Female,NonBlack,6,05,A,45887.0,R,7.0,5.0,4.117647058823529,2.941176470588235,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407301,1651028004,03,Female,Black,8,04,A,45887.0,R,17.0,6.0,10.0,3.5294117647058822,13.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409613,5814844866,04,Male,NonBlack,11,04,A,45887.0,R,2.0,2.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JMTES,600409612,4833155762,03,Male,NonBlack,9,04,A,45887.0,R,10.0,0.0,5.88235294117647,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409873,8827762631,01,Male,NonBlack,7,05,A,45887.0,R,28.0,10.0,16.470588235294116,5.88235294117647,22.35294117647059,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
JMTES,600407545,4210150607,04,Female,NonBlack,10,04,A,45887.0,R,7.0,9.0,4.117647058823529,5.294117647058823,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407156,5776473107,05,Male,Black,11,05,A,45887.0,R,10.0,11.0,5.88235294117647,6.470588235294119,12.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406727,2310280208,05,Male,Black,11,04,A,45887.0,R,32.0,0.0,18.823529411764707,0.0,18.823529411764707,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
JMTES,600407337,6757081745,04,Male,NonBlack,11,04,A,45887.0,R,11.0,3.0,6.470588235294119,1.7647058823529411,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407520,5027310145,04,Male,Black,10,04,A,45887.0,R,20.0,0.0,11.76470588235294,0.0,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410467,3655874303,02,Male,Black,8,04,A,45887.0,R,22.0,0.0,12.941176470588237,0.0,12.941176470588237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412367,1442208607,KF,Male,Black,6,04,A,45887.0,R,26.0,0.0,15.294117647058824,0.0,15.294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406403,4883524245,05,Female,Black,11,04,A,45887.0,R,10.0,2.0,5.88235294117647,1.1764705882352942,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407643,8646151124,04,Male,NonBlack,9,05,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410403,7283720144,KF,Male,Black,5,05,A,45887.0,R,10.0,0.0,5.88235294117647,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412694,4324778325,KF,Male,Black,5,03,A,45887.0,R,2.0,2.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406898,1714200402,04,Male,NonBlack,10,03,A,45887.0,R,0.0,4.0,0.0,2.3529411764705883,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600403765,7482660341,05,Female,Black,11,04,A,45887.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
